Conversion_ID,Order_ID,Order_Date,Country,Channel,Campaign_ID,Campaign_Name,Customer_ID,Conversion_Type,Attributed_Revenue
CONV-012890,ORD-024621,2025-12-09,France,Organic Search,,,CUST-017035,Purchase,819.36
CONV-012891,ORD-014731,2025-09-21,France,Organic Search,,,CUST-011624,Assisted Purchase,1444.39
CONV-012892,ORD-020688,2025-06-24,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,CUST-002094,Purchase,208.78
CONV-012893,ORD-014869,2025-03-04,France,Direct,,,CUST-014565,Purchase,879.30
CONV-012894,ORD-029115,2025-07-24,France,Direct,,,CUST-001252,Purchase,419.77
CONV-012895,ORD-026878,2025-06-15,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,CUST-004028,Purchase,326.93
CONV-012896,ORD-024683,2025-02-16,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,CUST-013251,Purchase,606.45
CONV-012897,ORD-026030,2025-04-02,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,CUST-010199,Purchase,756.58
CONV-012898,ORD-INVALID-012897,2025-04-08,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,CUST-006611,Purchase,227.90
CONV-012899,ORD-019555,2025-11-14,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,CUST-006126,Purchase,278.69
CONV-012900,ORD-022397,2025-07-19,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-003452,Purchase,423.84
CONV-012901,ORD-029202,2025-05-30,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,CUST-003067,Purchase,4145.17
CONV-012902,ORD-021894,2025-06-11,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,CUST-002383,Purchase,2207.80
CONV-012903,ORD-021864,2025-12-16,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,CUST-016286,Purchase,505.41
CONV-012904,ORD-INVALID-012903,2025-07-10,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,CUST-008172,Purchase,258.25
CONV-012905,ORD-028088,2025-12-10,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,CUST-000373,Assisted Purchase,72.18
CONV-012906,ORD-017861,2025-03-03,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,CUST-006457,Purchase,754.11
CONV-012907,ORD-021967,2025-03-31,France,Direct,,,CUST-015875,Purchase,1574.35
CONV-012908,ORD-028550,2025-01-31,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,CUST-000190,Purchase,816.62
CONV-012909,ORD-029475,2025-05-07,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-009766,Purchase,497.47
CONV-012910,ORD-029463,2025-01-26,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,CUST-014863,Purchase,598.16
CONV-012911,ORD-029760,2025-10-28,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-017911,Purchase,943.97
CONV-012912,ORD-023450,2025-08-28,France,Organic Search,,,CUST-009208,Purchase,216.37
CONV-012913,ORD-015781,2025-07-20,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,CUST-000943,Purchase,614.14
CONV-012914,ORD-020524,2025-11-02,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,CUST-000869,Purchase,238.98
CONV-012915,ORD-023281,2025-05-07,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-014033,Purchase,255.35
CONV-012916,ORD-029890,2025-12-14,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,CUST-017817,Purchase,976.32
CONV-012917,ORD-023678,2025-05-06,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,CUST-000534,Purchase,268.22
CONV-012918,ORD-022601,2025-11-22,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,CUST-012934,Purchase,312.50
CONV-012919,ORD-020482,2025-05-17,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,CUST-012860,Purchase,230.84
CONV-012920,ORD-019401,2025-01-16,Portugal,Organic Search,,,CUST-017941,Purchase,835.73
CONV-012921,ORD-024188,2025-11-30,France,Organic Search,,,CUST-005665,Assisted Purchase,174.34
CONV-012922,ORD-027261,2025-08-01,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,CUST-015709,Purchase,1756.42
CONV-012923,ORD-029521,2025-04-01,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,CUST-003769,Purchase,932.37
CONV-012924,ORD-027881,2025-11-29,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,CUST-013438,Purchase,259.43
CONV-012925,ORD-022393,2025-08-10,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,CUST-018512,Purchase,1268.42
CONV-012926,ORD-025946,2025-11-25,France,Organic Search,,,CUST-000129,Assisted Purchase,129.15
CONV-012927,ORD-029679,2025-01-03,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,CUST-008405,Purchase,481.54
CONV-012928,ORD-029724,2025-05-14,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-003613,Purchase,190.30
CONV-012929,ORD-019444,2025-12-02,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,CUST-005702,Purchase,426.70
CONV-012930,ORD-INVALID-012929,2025-05-14,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,CUST-002696,Purchase,1274.61
CONV-012931,ORD-024843,2025-07-03,France,Organic Search,,,CUST-011381,Purchase,687.77
CONV-012932,ORD-016032,2025-08-02,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,CUST-006661,Purchase,654.44
CONV-012933,ORD-013891,2025-05-22,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,CUST-014420,Purchase,1250.68
CONV-012934,ORD-017837,2025-01-02,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,CUST-005507,Purchase,748.10
CONV-012935,ORD-022023,2025-05-28,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,CUST-003455,Purchase,445.46
CONV-012936,ORD-014536,2025-08-28,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-008079,Purchase,1526.58
CONV-012937,ORD-019266,2025-12-12,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,CUST-011418,Purchase,770.46
CONV-012938,ORD-022998,2025-05-26,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,CUST-016938,Purchase,456.52
CONV-012939,ORD-027391,2025-11-02,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,CUST-007260,Purchase,74.18
CONV-012940,ORD-021500,2025-01-01,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,CUST-016659,Purchase,463.79
CONV-012941,ORD-018978,2025-04-20,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,CUST-016649,Purchase,133.79
CONV-012942,ORD-014947,2025-11-26,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,CUST-016479,Purchase,205.19
CONV-012943,ORD-015135,2025-01-18,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,CUST-002511,Purchase,319.45
CONV-012944,ORD-029373,2025-11-07,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,CUST-010921,Purchase,478.26
CONV-012945,ORD-016098,2025-06-11,France,Organic Search,,,CUST-007607,Purchase,657.47
CONV-012946,ORD-023781,2025-11-19,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,CUST-006015,Purchase,2753.20
CONV-012947,ORD-016892,2025-11-08,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,CUST-004287,Purchase,866.96
CONV-012948,ORD-029394,2025-11-03,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,CUST-015193,Purchase,161.07
CONV-012949,ORD-019109,2025-01-20,France,Organic Search,,,CUST-011746,Purchase,525.72
CONV-012950,ORD-023412,2025-11-08,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,CUST-015246,Purchase,190.49
CONV-012951,ORD-015181,2025-09-09,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,CUST-012666,Purchase,4480.29
CONV-012952,ORD-026301,2025-03-17,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,CUST-015324,Purchase,1227.18
CONV-012953,ORD-013623,2025-11-05,France,Organic Search,,,CUST-014873,Purchase,273.49
CONV-012954,ORD-019012,2025-12-18,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,CUST-003385,Purchase,978.74
CONV-012955,ORD-014204,2025-02-14,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,CUST-010879,Purchase,1282.77
CONV-012956,ORD-018519,2025-08-29,France,Organic Search,,,CUST-005139,Purchase,240.20
CONV-012957,ORD-023398,2025-10-21,France,Organic Search,,,CUST-008669,Purchase,156.05
CONV-012958,ORD-029861,2025-11-24,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,CUST-002782,Purchase,275.99
CONV-012959,ORD-016220,2025-11-09,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,CUST-014880,Purchase,668.50
CONV-012960,ORD-029201,2025-10-13,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-003634,Purchase,1249.57
CONV-012961,ORD-026670,2025-01-27,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,CUST-007307,Purchase,1599.04
CONV-012962,ORD-022795,2025-10-26,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,CUST-007903,Purchase,444.64
CONV-012963,ORD-030295,2025-04-04,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-008131,Purchase,4367.85
CONV-012964,ORD-027258,2025-12-23,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,CUST-019128,Purchase,130.40
CONV-012965,ORD-022150,2025-04-04,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-018326,Purchase,621.92
CONV-012966,ORD-027277,2025-11-07,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,CUST-010538,Assisted Purchase,79.90
CONV-012967,ORD-014394,2025-10-22,France,Organic Search,,,CUST-011464,Purchase,391.56
CONV-012968,ORD-019034,2025-07-26,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,CUST-000328,Purchase,1424.99
CONV-012969,ORD-019808,2025-04-25,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,CUST-017645,Assisted Purchase,260.89
CONV-012970,ORD-023485,2025-07-18,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,CUST-013053,Purchase,326.51
CONV-012971,ORD-015107,2025-03-08,Portugal,Organic Search,,,CUST-017455,Purchase,3753.35
CONV-012972,ORD-022126,2025-10-02,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,CUST-016378,Purchase,366.69
CONV-012973,ORD-017696,2025-09-13,Spain,Organic Search,,,CUST-012850,Purchase,1723.73
CONV-012974,ORD-027055,2025-10-25,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,CUST-012103,Purchase,113.96
CONV-012975,ORD-017281,2025-06-29,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,CUST-018315,Assisted Purchase,650.99
CONV-012976,ORD-019529,2025-09-17,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-008070,Purchase,203.80
CONV-012977,ORD-030186,2025-02-06,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,CUST-000412,Purchase,630.98
CONV-012978,ORD-027747,2025-06-14,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-015472,Purchase,585.40
CONV-012979,ORD-026829,2025-03-18,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,CUST-001562,Assisted Purchase,298.90
CONV-012980,ORD-029044,2025-03-19,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,CUST-014857,Purchase,704.89
CONV-012981,ORD-014995,2025-10-01,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,CUST-015617,Purchase,497.15
CONV-012982,ORD-015599,2025-01-30,France,Direct,,,CUST-005432,Purchase,2228.62
CONV-012983,ORD-018818,2025-12-06,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,CUST-015676,Purchase,327.14
CONV-012984,ORD-017382,2025-11-06,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,CUST-003087,Purchase,868.21
CONV-012985,ORD-019908,2025-05-02,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,CUST-007662,Assisted Purchase,165.10
CONV-012986,ORD-030148,2025-06-16,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,CUST-008498,Purchase,922.61
CONV-012987,ORD-019383,2025-04-15,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,CUST-007638,Purchase,1040.28
CONV-012988,ORD-026476,2025-05-01,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,CUST-009130,Purchase,205.49
CONV-012989,ORD-017737,2025-03-09,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,CUST-010681,Purchase,797.21
CONV-012990,ORD-022091,2025-12-17,France,Organic Search,,,CUST-002926,Purchase,490.06
CONV-012991,ORD-023261,2025-09-20,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,CUST-016150,Purchase,330.81
CONV-012992,ORD-017251,2025-02-15,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,CUST-010172,Purchase,2940.18
CONV-012993,ORD-019021,2025-05-01,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,CUST-005258,Purchase,209.81
CONV-012994,ORD-030366,2025-08-31,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,CUST-014298,Purchase,1491.58
CONV-012995,ORD-023970,2025-11-26,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,CUST-004511,Assisted Purchase,1571.67
CONV-012996,ORD-017118,2025-10-02,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,CUST-002554,Purchase,377.23
CONV-012997,ORD-020798,2025-04-06,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,CUST-009606,Purchase,81.96
CONV-012998,ORD-016004,2025-10-02,France,Direct,,,CUST-018428,Purchase,1141.29
CONV-012999,ORD-013824,2025-10-14,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-017911,Purchase,313.41
CONV-013000,ORD-026991,2025-09-26,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,CUST-014802,Purchase,1909.43
CONV-013001,ORD-013856,2025-09-21,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,CUST-018139,Purchase,983.45
CONV-013002,ORD-021737,2025-10-01,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,CUST-004596,Purchase,1032.23
CONV-013003,ORD-017305,2025-12-17,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,CUST-000271,Purchase,1543.24
CONV-013004,ORD-015262,2025-12-24,France,Organic Search,,,CUST-018126,Purchase,2236.87
CONV-013005,ORD-024266,2025-04-08,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,CUST-004628,Purchase,728.60
CONV-013006,ORD-023741,2025-11-23,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,CUST-014796,Purchase,1431.98
CONV-013007,ORD-020714,2025-09-10,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,CUST-012269,Purchase,321.46
CONV-013008,ORD-026214,2025-01-01,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,CUST-004514,Purchase,179.53
CONV-013009,ORD-017677,2025-10-31,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,CUST-018417,Assisted Purchase,641.59
CONV-013010,ORD-025766,2025-12-23,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,CUST-000485,Purchase,526.94
CONV-013011,ORD-028901,2025-02-15,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,CUST-011246,Purchase,180.00
CONV-013012,ORD-020730,2025-01-07,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,CUST-002743,Purchase,585.46
CONV-013013,ORD-022464,2025-09-05,France,Organic Search,,,CUST-009165,Purchase,274.94
CONV-013014,ORD-019694,2025-05-02,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,CUST-003654,Assisted Purchase,915.74
CONV-013015,ORD-016431,2025-11-05,Portugal,Organic Search,,,CUST-015895,Purchase,391.04
CONV-013016,ORD-025966,2025-07-11,Spain,Organic Search,,,CUST-005520,Purchase,109.43
CONV-013017,ORD-029785,2025-09-11,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,CUST-010924,Purchase,708.98
CONV-013018,ORD-017966,2025-01-16,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,CUST-019516,Purchase,691.82
CONV-013019,ORD-020272,2025-06-13,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,CUST-011813,Purchase,2511.02
CONV-013020,ORD-022059,2025-09-25,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,CUST-014649,Purchase,5087.51
CONV-013021,ORD-021982,2025-10-02,France,Organic Search,,,CUST-017738,Purchase,639.48
CONV-013022,ORD-014528,2025-10-23,Portugal,Organic Search,,,CUST-008042,Purchase,561.69
CONV-013023,ORD-015492,2025-07-08,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,CUST-009426,Purchase,441.76
CONV-013024,ORD-INVALID-013023,2025-12-29,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,CUST-018467,Purchase,974.81
CONV-013025,ORD-025864,2025-06-17,France,Organic Search,,,CUST-000881,Purchase,1002.90
CONV-013026,ORD-026742,2025-09-30,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,CUST-002220,Purchase,1318.02
CONV-013027,ORD-024455,2025-07-25,France,Direct,,,CUST-016605,Purchase,321.82
CONV-013028,ORD-029357,2025-09-06,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,CUST-019119,Assisted Purchase,266.19
CONV-013029,ORD-017357,2025-10-05,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,CUST-011598,Purchase,211.69
CONV-013030,ORD-024682,2025-07-14,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,CUST-005027,Assisted Purchase,504.74
CONV-013031,ORD-014823,2025-10-31,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,CUST-019075,Purchase,1064.01
CONV-013032,ORD-018942,2025-01-20,France,Direct,,,CUST-014645,Purchase,1217.36
CONV-013033,ORD-020543,2025-06-02,France,Direct,,,CUST-000245,Purchase,1154.18
CONV-013034,ORD-024959,2025-06-04,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,CUST-016148,Purchase,737.64
CONV-013035,ORD-018865,2025-12-27,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,CUST-005955,Purchase,537.42
CONV-013036,ORD-019837,2025-11-25,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,CUST-013391,Assisted Purchase,322.45
CONV-013037,ORD-023691,2025-07-16,France,Direct,,,CUST-015051,Purchase,337.80
CONV-013038,ORD-021923,2025-07-13,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,CUST-010315,Purchase,529.12
CONV-013039,ORD-027405,2025-04-30,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,CUST-001545,Purchase,1843.70
CONV-013040,ORD-029324,2025-07-26,France,Direct,,,CUST-006176,Purchase,1158.96
CONV-013041,ORD-028297,2025-07-02,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,CUST-004717,Purchase,1761.11
CONV-013042,ORD-016690,2025-03-11,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,CUST-001377,Purchase,1082.69
CONV-013043,ORD-014320,2025-02-03,France,Organic Search,,,CUST-013379,Purchase,561.86
CONV-013044,ORD-015165,2025-06-21,France,Direct,,,CUST-012384,Purchase,694.31
CONV-013045,ORD-INVALID-013044,2025-07-05,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,CUST-000238,Purchase,1257.29
CONV-013046,ORD-029588,2025-07-17,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,CUST-015956,Purchase,515.71
CONV-013047,ORD-023801,2025-10-11,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,CUST-012063,Purchase,314.30
CONV-013048,ORD-015297,2025-06-26,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,CUST-006273,Purchase,1412.30
CONV-013049,ORD-013724,2025-12-16,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,CUST-017156,Purchase,54.22
CONV-013050,ORD-022357,2025-03-30,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,CUST-017170,Purchase,913.99
CONV-013051,ORD-014566,2025-05-25,Portugal,Organic Search,,,CUST-000786,Purchase,131.56
CONV-013052,ORD-028077,2025-12-21,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,CUST-014338,Assisted Purchase,322.26
CONV-013053,ORD-022530,2025-06-10,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,CUST-018191,Purchase,960.41
CONV-013054,ORD-026757,2025-12-07,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,CUST-002193,Purchase,361.10
CONV-013055,ORD-015899,2025-12-03,Portugal,Organic Search,,,CUST-004746,Purchase,755.18
CONV-013056,ORD-028072,2025-11-21,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,CUST-012094,Purchase,334.51
CONV-013057,ORD-016536,2025-07-01,France,Organic Search,,,CUST-001725,Purchase,561.12
CONV-013058,ORD-023288,2025-05-07,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,CUST-014247,Purchase,659.68
CONV-013059,ORD-018467,2025-10-01,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,CUST-004223,Purchase,319.46
CONV-013060,ORD-020907,2025-05-02,France,Direct,,,CUST-002671,Purchase,548.58
CONV-013061,ORD-018489,2025-04-25,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,CUST-018312,Assisted Purchase,1903.16
CONV-013062,ORD-021219,2025-01-08,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,CUST-019625,Assisted Purchase,365.77
CONV-013063,ORD-028986,2025-03-23,Spain,Direct,,,CUST-012804,Purchase,496.28
CONV-013064,ORD-029818,2025-12-30,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,CUST-010727,Purchase,560.68
CONV-013065,ORD-017792,2025-01-08,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,CUST-012626,Purchase,286.70
CONV-013066,ORD-014609,2025-06-04,France,Organic Search,,,CUST-019721,Assisted Purchase,410.94
CONV-013067,ORD-016771,2025-11-07,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,CUST-018989,Purchase,199.93
CONV-013068,ORD-028703,2025-01-01,Spain,Organic Search,,,CUST-003144,Assisted Purchase,206.92
CONV-013069,ORD-028106,2025-11-26,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,CUST-009172,Purchase,791.19
CONV-013070,ORD-INVALID-013069,2025-06-29,FR,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,CUST-010068,Purchase,126.18
CONV-013071,ORD-026184,2025-06-21,France,Organic Search,,,CUST-009255,Assisted Purchase,188.92
CONV-013072,ORD-014748,2025-11-27,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,CUST-016151,Assisted Purchase,358.77
CONV-013073,ORD-014387,2025-01-03,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,CUST-000863,Purchase,465.54
CONV-013074,ORD-023734,2025-11-02,Spain,Direct,,,CUST-016259,Purchase,284.86
CONV-013075,ORD-025140,2025-11-09,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,CUST-011839,Purchase,332.10
CONV-013076,ORD-018279,2025-08-27,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,CUST-001681,Purchase,974.87
CONV-013077,ORD-014779,2025-08-22,France,Organic Search,,,CUST-016417,Purchase,970.94
CONV-013078,ORD-017053,2025-03-08,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,CUST-004491,Purchase,216.56
CONV-013079,ORD-013586,2025-04-29,France,Organic Search,,,CUST-017975,Purchase,301.17
CONV-013080,ORD-023115,2025-05-03,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR ,CUST-007290,Purchase,1043.99
CONV-013081,ORD-025573,2025-03-12,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,CUST-004407,Purchase,467.33
CONV-013082,ORD-017343,2025-09-07,France,Organic Search,,,CUST-001339,Purchase,192.85
CONV-013083,ORD-023383,2025-04-23,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,CUST-009986,Purchase,313.53
CONV-013084,ORD-023627,2025-12-17,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,CUST-007157,Purchase,668.07
CONV-013085,ORD-017187,2025-06-18,Spain,Direct,,,CUST-003625,Assisted Purchase,121.88
CONV-013086,ORD-030222,2025-05-11,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,CUST-011835,Purchase,1150.09
