Expense_ID,Invoice_Date,Department,Cost_Category,Vendor_Name,Amount_Actual,Country
EXP-004543,2025-05-12,Finance,Accounting Services,Local Accounting Partners,315.41,Corporate
EXP-004544,2025-05-03,Finance,Audit Fees,Deloitte,297.71,Corporate
EXP-004545,2025-05-20,Finance,Accounting Services,Local Accounting Partners,1585.24,Corporate
EXP-004546,2025-05-01,Finance,Banking Fees,Stripe,562.96,Corporate
EXP-004547,2025-05-29,Finance,Banking Fees,BNP Paribas,430.71,Corporate
EXP-004548,2025-05-01,Finance,Banking Fees,BNP Paribas,2568.93,Corporate
EXP-004549,2025-05-28,Finance,Accounting Services,Deloitte,971.91,Corporate
EXP-004550,2025-05-11,Finance,Accounting Services,Local Accounting Partners,1562.14,Corporate
EXP-004551,2025-05-19,Finance,Accounting Services,Deloitte,148.05,Corporate
EXP-004552,2025-05-05,Finance,Accounting Services,Local Accounting Partners,2655.55,Corporate
EXP-004553,2025-05-09,Finance,Accounting Services,Deloitte,427.29,Corporate
EXP-004554,2025-05-25,Finance,Accounting Services,Local Accounting Partners,1129.52,Corporate
EXP-004555,2025-05-30,Finance,Accounting Services,Deloitte,322.07,Corporate
EXP-004556,2025-05-10,Finance,Audit Fees,Deloitte,504.7,Corporate
EXP-004557,2025-05-02,Finance,Banking Fees,Stripe,1153.56,Corporate
EXP-004558,2025-06-24,Finance,Banking Fees,Stripe,655.3,Corporate
EXP-004559,2025-06-15,Finance,Audit Fees,Deloitte,616.98,Corporate
EXP-004560,2025-06-27,Finance,Audit Fees,Deloitte,986.65,Corporate
EXP-004561,2025-06-17,Finance,Banking Fees,BNP Paribas,279.32,Corporate
EXP-004562,2025-06-19,Finance,Accounting Services,Deloitte,903.16,Corporate
EXP-004563,2025-06-04,Finance,Banking Fees,BNP Paribas,708.91,Corporate
EXP-004564,2025-06-23,Finance,Banking Fees,BNP Paribas,273.12,Corporate
EXP-004565,2025-06-13,Finance,Accounting Services,Local Accounting Partners,1631.72,Corporate
EXP-004566,2025-06-30,Finance,Accounting Services,Deloitte,631.28,Corporate
EXP-004567,2025-06-19,Finance,Accounting Services,Deloitte,453.5,Corporate
EXP-004568,2025-06-26,Finance,Accounting Services,Local Accounting Partners,865.79,Corporate
EXP-004569,2025-06-17,Finance,Audit Fees,Deloitte,358.23,Corporate
EXP-004570,2025-06-07,Finance,Accounting Services,Deloitte,861.24,Corporate
EXP-004571,2025-06-24,Finance,Banking Fees,BNP Paribas,752.81,Corporate
EXP-004572,2025-06-15,Finance,Audit Fees,Deloitte,721.72,Corporate
EXP-004573,2025-06-08,Finance,Audit Fees,Deloitte,2355.65,Corporate
EXP-004574,2025-06-06,Finance,Banking Fees,Stripe,2270.25,Corporate
EXP-004575,2025-06-06,Finance,Accounting Services,Deloitte,1648.01,Corporate
EXP-004576,2025-06-12,Finance,Banking Fees,BNP Paribas,304.77,Corporate
EXP-004577,2025-06-24,Finance,Audit Fees,Deloitte,564.08,Corporate
EXP-004578,2025-06-05,Finance,Accounting Services,Local Accounting Partners,976.87,Corporate
EXP-004579,2025-06-24,Finance,Banking Fees,Stripe,396.0,Corporate
EXP-004580,2025-06-27,Finance,Banking Fees,Stripe,770.91,Corporate
EXP-004581,2025-06-28,Finance,Audit Fees,Deloitte,366.64,Corporate
EXP-004582,2025-06-09,Finance,Banking Fees,Stripe,574.28,Corporate
EXP-004583,2025-06-02,Finance,Accounting Services,Deloitte,1537.22,Corporate
EXP-004584,2025-07-25,Finance,Banking Fees,Stripe,203.39,Corporate
EXP-004585,2025-07-15,Finance,Accounting Services,Deloitte,99.72,Corporate
EXP-004586,2025-07-25,Finance,Banking Fees,Stripe,1094.45,Corporate
EXP-004587,2025-07-24,Finance,Accounting Services,Local Accounting Partners,307.14,Corporate
EXP-004588,2025-07-08,Finance,Accounting Services,Local Accounting Partners,1829.39,Corporate
EXP-004589,2025-07-18,Finance,Audit Fees,Deloitte,821.65,Corporate
EXP-004590,2025-07-31,Finance,Accounting Services,Local Accounting Partners,403.3,Corporate
EXP-004591,2025-07-02,Finance,Accounting Services,Deloitte,532.03,Corporate
EXP-004592,2025-07-17,Finance,Audit Fees,Deloitte,1896.97,Corporate
EXP-004593,2025-07-20,Finance,Banking Fees,BNP Paribas,244.95,Corporate
EXP-004594,2025-07-15,Finance,Accounting Services,Local Accounting Partners,495.37,Corporate
EXP-004595,2025-07-14,Finance,Accounting Services,Deloitte,90.91,Corporate
EXP-004596,2025-07-11,Finance,Audit Fees,Deloitte,436.37,Corporate
EXP-004597,2025-07-26,Finance,Banking Fees,Stripe,109.76,Corporate
EXP-004598,2025-07-05,Finance,Accounting Services,Local Accounting Partners,27.84,Corporate
EXP-004599,2025-07-18,Finance,Accounting Services,Deloitte,424.25,Corporate
EXP-004600,2025-07-09,Finance,Accounting Services,Deloitte,835.48,Corporate
EXP-004601,2025-07-08,Finance,Accounting Services,Local Accounting Partners,779.97,Corporate
EXP-004602,2025-07-30,Finance,Accounting Services,Deloitte,1836.17,Corporate
EXP-004603,2025-07-04,Finance,Accounting Services,Deloitte,848.05,Corporate
EXP-004604,2025-07-17,Finance,Audit Fees,Deloitte,577.97,Corporate
EXP-004605,2025-07-07,Finance,Audit Fees,Deloitte,650.72,Corporate
EXP-004606,2025-07-09,Finance,Audit Fees,Deloitte,2004.13,Corporate
EXP-004607,2025-07-11,Finance,Banking Fees,Stripe,2979.13,Corporate
EXP-004608,2025-07-10,Finance,Accounting Services,Deloitte,1329.46,Corporate
EXP-004609,2025-07-23,Finance,Audit Fees,Deloitte,634.1,Corporate
EXP-004610,2025-08-08,Finance,Banking Fees,Stripe,873.72,Corporate
EXP-004611,2025-08-13,Finance,Audit Fees,Deloitte,511.87,Corporate
EXP-004612,2025-08-24,Finance,Banking Fees,BNP Paribas,428.89,Corporate
EXP-004613,2025-08-10,Finance,Audit Fees,Deloitte,532.68,Corporate
EXP-004614,2025-08-03,Finance,Accounting Services,Local Accounting Partners,768.44,Corporate
EXP-004615,2025-08-25,Finance,Accounting Services,Deloitte,1092.0,Corporate
EXP-004616,2025-08-30,Finance,Accounting Services,Local Accounting Partners,208.36,Corporate
EXP-004617,2025-08-16,Finance,Audit Fees,Deloitte,340.33,Corporate
EXP-004618,2025-08-02,Finance,Accounting Services,Deloitte,268.01,Corporate
EXP-004619,2025-08-15,Finance,Audit Fees,Deloitte,1389.3,Corporate
EXP-004620,2025-08-21,Finance,Accounting Services,Local Accounting Partners,751.34,Corporate
EXP-004621,2025-08-13,Finance,Audit Fees,Deloitte,623.28,Corporate
EXP-004622,2025-08-29,Finance,Accounting Services,Local Accounting Partners,207.22,Corporate
EXP-004623,2025-08-08,Finance,Accounting Services,Local Accounting Partners,648.48,Corporate
EXP-004624,2025-08-15,Finance,Audit Fees,Deloitte,70.25,Corporate
EXP-004625,2025-08-23,Finance,Accounting Services,Deloitte,4031.55,Corporate
EXP-004626,2025-08-05,Finance,Accounting Services,Deloitte,2434.53,Corporate
EXP-004627,2025-08-14,Finance,Accounting Services,Deloitte,157.07,Corporate
EXP-004628,2025-08-13,Finance,Accounting Services,Local Accounting Partners,536.42,Corporate
EXP-004629,2025-08-19,Finance,Banking Fees,Stripe,2348.02,Corporate
EXP-004630,2025-08-12,Finance,Accounting Services,Deloitte,1127.61,Corporate
EXP-004631,2025-08-03,Finance,Banking Fees,BNP Paribas,264.6,Corporate
EXP-004632,2025-08-08,Finance,Accounting Services,Deloitte,365.31,Corporate
EXP-004633,2025-09-16,Finance,Banking Fees,BNP Paribas,1357.25,Corporate
EXP-004634,2025-09-05,Finance,Audit Fees,Deloitte,1897.97,Corporate
EXP-004635,2025-09-13,Finance,Accounting Services,Deloitte,1365.35,Corporate
EXP-004636,2025-09-06,Finance,Audit Fees,Deloitte,161.45,Corporate
EXP-004637,2025-09-28,Finance,Banking Fees,Stripe,1024.19,Corporate
EXP-004638,2025-09-03,Finance,Audit Fees,Deloitte,1165.73,Corporate
EXP-004639,2025-09-27,Finance,Accounting Services,Local Accounting Partners,390.27,Corporate
EXP-004640,2025-09-09,Finance,Accounting Services,Local Accounting Partners,1487.49,Corporate
EXP-004641,2025-09-09,Finance,Accounting Services,Local Accounting Partners,1213.15,Corporate
EXP-004642,2025-09-07,Finance,Accounting Services,Deloitte,24.07,Corporate
EXP-004643,2025-09-12,Finance,Audit Fees,Deloitte,857.56,Corporate
EXP-004644,2025-09-13,Finance,Accounting Services,Deloitte,771.42,Corporate
EXP-004645,2025-09-05,Finance,Accounting Services,Deloitte,507.13,Corporate
EXP-004646,2025-09-01,Finance,Accounting Services,Deloitte,1887.73,Corporate
EXP-004647,2025-09-13,Finance,Banking Fees,BNP Paribas,376.02,Corporate
EXP-004648,2025-09-12,Finance,Accounting Services,Deloitte,354.68,Corporate
EXP-004649,2025-09-22,Finance,Accounting Services,Deloitte,200.4,Corporate
EXP-004650,2025-09-18,Finance,Accounting Services,Local Accounting Partners,124.84,Corporate
EXP-004651,2025-09-07,Finance,Banking Fees,Stripe,700.9,Corporate
EXP-004652,2025-09-09,Finance,Audit Fees,Deloitte,376.54,Corporate
EXP-004653,2025-09-13,Finance,Banking Fees,BNP Paribas,1591.51,Corporate
EXP-004654,2025-09-01,Finance,Accounting Services,Deloitte,1657.35,Corporate
EXP-004655,2025-09-24,Finance,Audit Fees,Deloitte,145.13,Corporate
EXP-004656,2025-09-23,Finance,Banking Fees,BNP Paribas,588.42,Corporate
EXP-004657,2025-09-03,Finance,Accounting Services,Local Accounting Partners,1382.97,Corporate
EXP-004658,2025-09-18,Finance,Accounting Services,Deloitte,992.81,Corporate
EXP-004659,2025-09-01,Finance,Banking Fees,Stripe,751.09,Corporate
EXP-004660,2025-10-11,Finance,Audit Fees,Deloitte,354.74,Corporate
EXP-004661,2025-10-24,Finance,Accounting Services,Deloitte,272.17,Corporate
EXP-004662,2025-10-21,Finance,Accounting Services,Deloitte,545.54,Corporate
EXP-004663,2025-10-02,Finance,Accounting Services,Deloitte,203.04,Corporate
EXP-004664,2025-10-18,Finance,Accounting Services,Local Accounting Partners,1423.6,Corporate
EXP-004665,2025-10-15,Finance,Banking Fees,Stripe,246.32,Corporate
EXP-004666,2025-10-18,Finance,Accounting Services,Deloitte,1151.62,Corporate
EXP-004667,2025-10-20,Finance,Accounting Services,Deloitte,723.34,Corporate
EXP-004668,2025-10-05,Finance,Accounting Services,Local Accounting Partners,822.09,Corporate
EXP-004669,2025-10-18,Finance,Accounting Services,Deloitte,1077.86,Corporate
EXP-004670,2025-10-07,Finance,Audit Fees,Deloitte,1303.99,Corporate
EXP-004671,2025-10-23,Finance,Accounting Services,Local Accounting Partners,556.55,Corporate
EXP-004672,2025-10-16,Finance,Banking Fees,BNP Paribas,1220.46,Corporate
EXP-004673,2025-10-05,Finance,Accounting Services,Deloitte,247.34,Corporate
EXP-004674,2025-10-09,Finance,Banking Fees,BNP Paribas,197.2,Corporate
EXP-004675,2025-10-18,Finance,Audit Fees,Deloitte,1172.19,Corporate
EXP-004676,2025-10-24,Finance,Audit Fees,Deloitte,1848.58,Corporate
EXP-004677,2025-10-04,Finance,Accounting Services,Local Accounting Partners,1021.76,Corporate
EXP-004678,2025-10-09,Finance,Accounting Services,Deloitte,500.47,Corporate
EXP-004679,2025-10-17,Finance,Accounting Services,Deloitte,743.58,Corporate
EXP-004680,2025-10-22,Finance,Banking Fees,Stripe,1580.99,Corporate
EXP-004681,2025-10-20,Finance,Accounting Services,Local Accounting Partners,1262.81,Corporate
EXP-004682,2025-10-05,Finance,Banking Fees,Stripe,1748.17,Corporate
EXP-004683,2025-10-13,Finance,Accounting Services,Deloitte,638.43,Corporate
EXP-004684,2025-10-02,Finance,Accounting Services,Deloitte,451.27,Corporate
EXP-004685,2025-11-09,Finance,Accounting Services,Deloitte,271.64,Corporate
EXP-004686,2025-11-03,Finance,Accounting Services,Deloitte,723.59,Corporate
EXP-004687,2025-11-07,Finance,Audit Fees,Deloitte,20.71,Corporate
EXP-004688,2025-11-10,Finance,Audit Fees,Deloitte,218.3,Corporate
EXP-004689,2025-11-04,Finance,Audit Fees,Deloitte,824.49,Corporate
EXP-004690,2025-11-13,Finance,Banking Fees,Stripe,1039.39,Corporate
EXP-004691,2025-11-04,Finance,Accounting Services,Deloitte,923.59,Corporate
EXP-004692,2025-11-26,Finance,Banking Fees,Stripe,2436.14,Corporate
EXP-004693,2025-11-20,Finance,Banking Fees,BNP Paribas,96.51,Corporate
EXP-004694,2025-11-26,Finance,Banking Fees,BNP Paribas,1868.77,Corporate
EXP-004695,2025-11-28,Finance,Accounting Services,Local Accounting Partners,831.06,Corporate
EXP-004696,2025-11-19,Finance,Accounting Services,Deloitte,1323.05,Corporate
EXP-004697,2025-11-22,Finance,Accounting Services,Deloitte,1032.97,Corporate
EXP-004698,2025-11-02,Finance,Accounting Services,Deloitte,487.76,Corporate
EXP-004699,2025-11-16,Finance,Accounting Services,Deloitte,1162.49,Corporate
EXP-004700,2025-11-19,Finance,Banking Fees,Stripe,1051.02,Corporate
EXP-004701,2025-11-30,Finance,Audit Fees,Deloitte,1105.4,Corporate
EXP-004702,2025-11-29,Finance,Banking Fees,BNP Paribas,666.44,Corporate
EXP-004703,2025-11-20,Finance,Banking Fees,Stripe,734.58,Corporate
EXP-004704,2025-11-20,Finance,Accounting Services,Local Accounting Partners,544.18,Corporate
EXP-004705,2025-11-06,Finance,Accounting Services,Deloitte,819.56,Corporate
EXP-004706,2025-11-15,Finance,Audit Fees,Deloitte,801.06,Corporate
EXP-004707,2025-11-16,Finance,Accounting Services,Local Accounting Partners,72.38,Corporate
EXP-004708,2025-11-17,Finance,Audit Fees,Deloitte,995.76,Corporate
EXP-004709,2025-11-29,Finance,Accounting Services,Local Accounting Partners,558.81,Corporate
EXP-004710,2025-12-27,Finance,Banking Fees,BNP Paribas,1672.37,Corporate
EXP-004711,2025-12-31,Finance,Banking Fees,Stripe,163.29,Corporate
EXP-004712,2025-12-13,Finance,Banking Fees,Stripe,222.72,Corporate
EXP-004713,2025-12-19,Finance,Audit Fees,Deloitte,732.05,Corporate
EXP-004714,2025-12-16,Finance,Accounting Services,Deloitte,1373.21,Corporate
EXP-004715,2025-12-08,Finance,Banking Fees,Stripe,1152.26,Corporate
EXP-004716,2025-12-28,Finance,Banking Fees,Stripe,214.47,Corporate
EXP-004717,2025-12-05,Finance,Banking Fees,Stripe,1170.44,Corporate
EXP-004718,2025-12-01,Finance,Accounting Services,Local Accounting Partners,435.8,Corporate
EXP-004719,2025-12-18,Finance,Banking Fees,Stripe,673.45,Corporate
EXP-004720,2025-12-31,Finance,Accounting Services,Local Accounting Partners,750.03,Corporate
EXP-004721,2025-12-14,Finance,Banking Fees,BNP Paribas,1597.81,Corporate
EXP-004722,2025-12-21,Finance,Audit Fees,Deloitte,1002.81,Corporate
EXP-004723,2025-12-16,Finance,Accounting Services,Deloitte,1324.95,Corporate
EXP-004724,2025-12-04,Finance,Banking Fees,BNP Paribas,567.86,Corporate
EXP-004725,2025-12-24,Finance,Accounting Services,Deloitte,422.22,Corporate
EXP-004726,2025-12-04,Finance,Accounting Services,Local Accounting Partners,336.0,Corporate
EXP-004727,2025-12-22,Finance,Accounting Services,Deloitte,805.71,Corporate
EXP-004728,2025-12-02,Finance,Accounting Services,Local Accounting Partners,908.46,Corporate
EXP-004729,2025-12-24,Finance,Audit Fees,Deloitte,134.69,Corporate
EXP-004730,2025-12-05,Finance,Audit Fees,Deloitte,977.24,Corporate
EXP-004731,2025-12-25,Finance,Accounting Services,Deloitte,184.91,Corporate
EXP-004732,2025-12-25,Finance,Accounting Services,Local Accounting Partners,200.49,Corporate
EXP-004733,2025-12-16,Finance,Audit Fees,Deloitte,1744.67,Corporate
EXP-004734,2025-12-15,Finance,Audit Fees,Deloitte,556.16,Corporate
EXP-004735,2025-12-18,Finance,Accounting Services,Deloitte,789.69,Corporate
EXP-004736,2025-01-27,Administration,Office Costs,Regus,421.39,Corporate
EXP-004737,2025-01-01,Administration,Legal Services,Local Legal Partners,774.59,Corporate
EXP-004738,2025-01-16,Administration,Office Costs,Regus,2249.95,Corporate
EXP-004739,2025-01-04,Administration,Legal Services,Local Legal Partners,818.46,Corporate
EXP-004740,2025-01-26,Administration,Legal Services,Local Legal Partners,254.82,Corporate
EXP-004741,2025-01-24,Administration,Office Costs,Local Office Suppliers,1810.05,Corporate
EXP-004742,2025-01-08,Administration,Legal Services,Local Legal Partners,647.91,Corporate
EXP-004743,2025-01-03,Administration,Insurance,Allianz,80.54,Corporate
EXP-004744,2025-01-10,Administration,Insurance,Allianz,261.25,Corporate
EXP-004745,2025-01-04,Administration,Office Costs,Local Office Suppliers,294.93,Corporate
EXP-004746,2025-01-06,Administration,Legal Services,Local Legal Partners,644.42,Corporate
EXP-004747,2025-01-08,Administration,Legal Services,Local Legal Partners,561.25,Corporate
EXP-004748,2025-01-21,Administration,Legal Services,Local Legal Partners,1194.04,Corporate
EXP-004749,2025-01-27,Administration,Insurance,Allianz,1513.32,Corporate
EXP-004750,2025-01-02,Administration,Office Costs,Local Office Suppliers,2121.16,Corporate
EXP-004751,2025-01-30,Administration,Legal Services,Local Legal Partners,666.77,Corporate
EXP-004752,2025-01-26,Administration,Legal Services,Local Legal Partners,859.66,Corporate
EXP-004753,2025-01-03,Administration,Insurance,Allianz,696.32,Corporate
EXP-004754,2025-01-18,Administration,Legal Services,Local Legal Partners,262.57,Corporate
EXP-004755,2025-01-17,Administration,Legal Services,Local Legal Partners,847.05,Corporate
EXP-004756,2025-01-05,Administration,Insurance,Allianz,849.58,Corporate
EXP-004757,2025-02-25,Administration,Legal Services,Local Legal Partners,736.0,Corporate
EXP-004758,2025-02-07,Administration,Legal Services,Local Legal Partners,1388.85,Corporate
EXP-004759,2025-02-24,Administration,Legal Services,Local Legal Partners,360.48,Corporate
EXP-004760,2025-02-16,Administration,Insurance,Allianz,1021.04,Corporate
EXP-004761,2025-02-23,Administration,Insurance,Allianz,652.81,Corporate
EXP-004762,2025-02-12,Administration,Legal Services,Local Legal Partners,662.48,Corporate
EXP-004763,2025-02-15,Administration,Legal Services,Local Legal Partners,19.77,Corporate
EXP-004764,2025-02-12,Administration,Office Costs,Local Office Suppliers,655.83,Corporate
EXP-004765,2025-02-19,Administration,Legal Services,Local Legal Partners,480.56,Corporate
EXP-004766,2025-02-08,Administration,Insurance,Allianz,654.14,Corporate
EXP-004767,2025-02-07,Administration,Legal Services,Local Legal Partners,563.44,Corporate
EXP-004768,2025-02-11,Administration,Office Costs,Local Office Suppliers,539.67,Corporate
EXP-004769,2025-02-28,Administration,Office Costs,Local Office Suppliers,1248.58,Corporate
EXP-004770,2025-02-06,Administration,Legal Services,Local Legal Partners,241.4,Corporate
EXP-004771,2025-02-03,Administration,Legal Services,Local Legal Partners,605.34,Corporate
EXP-004772,2025-02-06,Administration,Legal Services,Local Legal Partners,2032.8,Corporate
EXP-004773,2025-02-20,Administration,Insurance,Allianz,1440.32,Corporate
EXP-004774,2025-02-20,Administration,Legal Services,Local Legal Partners,1147.18,Corporate
EXP-004775,2025-02-18,Administration,Insurance,Allianz,1340.02,Corporate
EXP-004776,2025-02-07,Administration,Office Costs,Local Office Suppliers,113.94,Corporate
EXP-004777,2025-02-14,Administration,Legal Services,Local Legal Partners,1067.87,Corporate
EXP-004778,2025-03-13,Administration,Insurance,Allianz,527.49,Corporate
EXP-004779,2025-03-25,Administration,Office Costs,Local Office Suppliers,862.06,Corporate
EXP-004780,2025-03-29,Administration,Office Costs,Regus,112.03,Corporate
EXP-004781,2025-03-12,Administration,Office Costs,Regus,1479.56,Corporate
EXP-004782,2025-03-24,Administration,Insurance,Allianz,306.54,Corporate
EXP-004783,2025-03-04,Administration,Legal Services,Local Legal Partners,2189.0,Corporate
EXP-004784,2025-03-26,Administration,Insurance,Allianz,629.16,Corporate
EXP-004785,2025-03-24,Administration,Office Costs,Local Office Suppliers,239.43,Corporate
EXP-004786,2025-03-20,Administration,Legal Services,Local Legal Partners,1108.34,Corporate
EXP-004787,2025-03-18,Administration,Office Costs,Regus,837.32,Corporate
EXP-004788,2025-03-24,Administration,Insurance,Allianz,694.32,Corporate
EXP-004789,2025-03-24,Administration,Legal Services,Local Legal Partners,279.2,Corporate
EXP-004790,2025-03-12,Administration,Legal Services,Local Legal Partners,2219.19,Corporate
EXP-004791,2025-03-22,Administration,Office Costs,Local Office Suppliers,1035.0,Corporate
EXP-004792,2025-03-24,Administration,Legal Services,Local Legal Partners,124.49,Corporate
EXP-004793,2025-03-29,Administration,Office Costs,Local Office Suppliers,673.43,Corporate
EXP-004794,2025-03-10,Administration,Legal Services,Local Legal Partners,1397.19,Corporate
EXP-004795,2025-03-26,Administration,Legal Services,Local Legal Partners,95.71,Corporate
EXP-004796,2025-03-23,Administration,Legal Services,Local Legal Partners,238.92,Corporate
