order_id,order_line_id,order_date,customer_id,product_id,country,ship_date,delivery_date,ship_mode,quantity,unit_price,discount,gross_sales,discount_amount,net_sales,cogs,return_Amount,return_quantity,net_revenue_after_returns,adjusted_gross_profit
ORD-028673,LINE-051675,2025-02-06,CUST-016147,NVA-LGT-0038,FRANCE,2025-02-06,2025-02-11,Express,2,428.72,0.06,857.44,51.4464,805.99,193.66,0.00,0,805.99,612.33
ORD-028673,LINE-051676,2025-02-06,CUST-016147,NVA-DEC-0103,FRANCE,2025-02-06,2025-02-11,Express,1,75.15,0.08,75.15,6.0120,69.14,7.07,0.00,0,69.14,62.07
ORD-028674,LINE-051677,2025-11-15,CUST-016244,NVA-KDN-0051,FRANCE,2025-11-15,2025-11-19,Standard,2,204.61,0.31,409.22,126.8582,282.36,36.26,0.00,0,282.36,246.10
ORD-028674,LINE-051678,2025-11-15,CUST-016244,NVA-TXT-0012,FRANCE,2025-11-15,2025-11-19,Standard,2,203.15,0.21,406.30,85.3230,320.98,52.40,0.00,0,320.98,268.58
ORD-028675,LINE-051679,2025-01-16,CUST-009464,NVA-TXT-0059,FRANCE,2025-01-17,2025-01-19,Standard,2,106.01,0.12,212.02,25.4424,186.58,39.60,0.00,0,186.58,146.98
ORD-028675,LINE-051680,2025-01-16,CUST-009464,NVA-DEC-0009,FRANCE,2025-01-17,2025-01-19,Standard,1,131.54,0.22,131.54,28.9388,102.60,12.35,0.00,0,102.60,90.25
ORD-028675,LINE-051681,2025-01-16,CUST-009464,NVA-DEC-0114,FRANCE,2025-01-17,2025-01-19,Standard,1,142.96,0.10,142.96,14.2960,128.66,13.64,0.00,0,128.66,115.02
ORD-028676,LINE-051682,2025-06-25,CUST-015402,NVA-LGT-0040,FRANCE,2025-06-26,2025-07-01,Standard,1,138.82,0.11,138.82,15.2702,123.55,58.88,0.00,0,123.55,64.67
ORD-028676,LINE-051683,2025-06-25,CUST-015402,NVA-DEC-0075,FRANCE,2025-06-26,2025-07-01,Standard,1,154.18,0.19,154.18,29.2942,124.89,9.89,0.00,0,124.89,115.00
ORD-028677,LINE-051684,2025-04-15,CUST-017347,NVA-FUR-0063,PORTUGAL,2025-04-16,2025-04-19,Standard,3,551.90,0.10,1655.70,165.5700,1490.13,1055.01,1490.13,3,0.00,-1055.01
ORD-028677,LINE-051685,2025-04-15,CUST-017347,NVA-DEC-0118,PORTUGAL,2025-04-16,2025-04-19,Standard,1,527.04,0.04,527.04,21.0816,505.96,28.52,0.00,0,505.96,477.44
ORD-028678,LINE-051686,2025-12-18,CUST-016732,NVA-SEA-0028,FRANCE,2025-12-18,2025-12-20,Express,1,194.82,0.08,194.82,15.5856,179.23,14.34,0.00,0,179.23,164.89
ORD-028679,LINE-051687,2025-12-23,CUST-007066,NVA-FUR-0057,FRANCE,2025-12-23,2025-12-25,Express,1,184.72,0.13,184.72,24.0136,160.71,145.08,0.00,0,160.71,15.63
ORD-028680,LINE-051688,2025-08-18,CUST-017364,NVA-FUR-0005,FRANCE,2025-08-19,2025-08-22,Standard,1,596.33,0.04,596.33,23.8532,572.48,362.03,0.00,0,572.48,210.45
ORD-028681,LINE-051689,2025-05-04,CUST-015771,NVA-LGT-0012,FRANCE,2025-05-05,2025-05-07,Standard,1,346.06,0.08,346.06,27.6848,318.38,72.94,318.38,1,0.00,-72.94
ORD-028681,LINE-051690,2025-05-04,CUST-015771,NVA-DEC-0107,FRANCE,2025-05-05,2025-05-07,Standard,1,220.83,0.10,220.83,22.0830,198.75,17.94,0.00,0,198.75,180.81
ORD-028682,LINE-051691,2025-07-06,CUST-016281,NVA-DEC-0053,PORTUGAL,2025-07-06,2025-07-12,Standard,2,137.97,0.10,275.94,27.5940,248.35,26.20,0.00,0,248.35,222.15
ORD-028683,LINE-051692,2025-12-24,CUST-017940,NVA-TXT-0092,FRANCE,2025-12-26,2025-12-30,Standard,1,243.52,0.08,243.52,19.4816,224.04,32.35,0.00,0,224.04,191.69
ORD-028683,LINE-051693,2025-12-24,CUST-017940,NVA-DEC-0074,FRANCE,2025-12-26,2025-12-30,Standard,1,104.78,0.18,104.78,18.8604,85.92,11.40,0.00,0,85.92,74.52
ORD-028684,LINE-051694,2025-05-24,CUST-017179,NVA-DEC-0060,PORTUGAL,2025-05-25,2025-06-01,Standard,1,195.88,0.00,195.88,0.0000,195.88,16.13,0.00,0,195.88,179.75
ORD-028684,LINE-051695,2025-05-24,CUST-017179,NVA-TXT-0077,PORTUGAL,2025-05-25,2025-06-01,Standard,1,315.33,0.00,315.33,0.0000,315.33,45.87,0.00,0,315.33,269.46
ORD-028685,LINE-051696,2025-02-13,CUST-011515,NVA-SEA-0022,FRANCE,2025-02-13,2025-02-16,Standard,1,191.84,0.00,191.84,0.0000,191.84,13.95,0.00,0,191.84,177.89
ORD-028686,LINE-051697,2025-06-15,CUST-007311,NVA-FUR-0057,SPAIN,2025-06-16,2025-06-20,Standard,1,186.22,0.11,186.22,20.4842,165.74,145.08,0.00,0,165.74,20.66
ORD-028687,LINE-051698,2025-01-09,CUST-003936,NVA-FUR-0058,FRANCE,2025-01-10,2025-01-13,Premium,1,1223.87,0.31,1223.87,379.3997,844.47,650.00,0.00,0,844.47,194.47
ORD-028687,LINE-051699,2025-01-09,CUST-003936,NVA-LGT-0024,FRANCE,2025-01-10,2025-01-13,Premium,2,336.46,0.14,672.92,94.2088,578.71,153.74,0.00,0,578.71,424.97
ORD-028688,LINE-051700,2025-10-20,CUST-006943,NVA-DEC-0002,SPAIN,2025-10-21,2025-10-25,Standard,1,175.79,0.08,175.79,14.0632,161.73,12.73,0.00,0,161.73,149.00
ORD-028689,LINE-051701,2025-11-15,CUST-010530,NVA-DEC-0074,FRANCE,2025-11-17,2025-11-21,Standard,2,112.82,0.28,225.64,63.1792,162.46,22.80,0.00,0,162.46,139.66
ORD-028690,LINE-051702,2025-07-12,CUST-003261,NVA-TXT-0075,SPAIN,2025-07-13,2025-07-19,Standard,1,135.04,0.18,135.04,24.3072,110.73,23.50,0.00,0,110.73,87.23
ORD-028690,LINE-051703,2025-07-12,CUST-003261,NVA-TXT-0006,SPAIN,2025-07-13,2025-07-19,Standard,1,890.38,0.17,890.38,151.3646,739.02,68.76,0.00,0,739.02,670.26
ORD-028691,LINE-051704,2025-12-01,CUST-008124,NVA-TXT-0071,SPAIN,2025-12-02,2025-12-05,Standard,1,293.90,0.20,293.90,58.7800,235.12,41.95,0.00,0,235.12,193.17
ORD-028692,LINE-051705,2025-09-02,CUST-016281,NVA-TXT-0061,PORTUGAL,2025-09-03,2025-09-06,Standard,1,691.68,0.05,691.68,34.5840,657.10,57.90,0.00,0,657.10,599.20
ORD-028693,LINE-051706,2025-12-20,CUST-005092,NVA-DEC-0002,FRANCE,2025-12-22,2025-12-27,Standard,1,167.54,0.07,167.54,11.7278,155.81,12.73,0.00,0,155.81,143.08
ORD-028693,LINE-051707,2025-12-20,CUST-005092,NVA-LGT-0061,FRANCE,2025-12-22,2025-12-27,Standard,1,139.29,0.16,139.29,22.2864,117.00,50.31,0.00,0,117.00,66.69
ORD-028693,LINE-051708,2025-12-20,CUST-005092,NVA-DEC-0029,FRANCE,2025-12-22,2025-12-27,Standard,2,80.48,0.19,160.96,30.5824,130.38,11.36,0.00,0,130.38,119.02
ORD-028694,LINE-051709,2025-07-07,CUST-009967,NVA-DEC-0124,SPAIN,2025-07-09,2025-07-14,Standard,1,461.23,0.15,461.23,69.1845,392.05,27.96,0.00,0,392.05,364.09
ORD-028694,LINE-051710,2025-07-07,CUST-009967,NVA-LGT-0061,SPAIN,2025-07-09,2025-07-14,Standard,1,126.16,0.12,126.16,15.1392,111.02,50.31,0.00,0,111.02,60.71
ORD-028695,LINE-051711,2025-10-27,CUST-018662,NVA-FUR-0070,SPAIN,2025-10-28,2025-11-04,Standard,1,299.26,0.00,299.26,0.0000,299.26,246.63,0.00,0,299.26,52.63
ORD-028695,LINE-051712,2025-10-27,CUST-018662,NVA-FUR-0031,SPAIN,2025-10-28,2025-11-04,Standard,1,610.40,0.00,610.40,0.0000,610.40,355.76,0.00,0,610.40,254.64
ORD-028695,LINE-051713,2025-10-27,CUST-018662,NVA-FUR-0076,SPAIN,2025-10-28,2025-11-04,Standard,1,419.78,0.08,419.78,33.5824,386.20,264.76,0.00,0,386.20,121.44
ORD-028696,LINE-051714,2025-01-19,CUST-018715,NVA-TXT-0041,SPAIN,2025-01-20,2025-01-26,Standard,4,144.70,0.12,578.80,69.4560,509.34,82.80,0.00,0,509.34,426.54
ORD-028696,LINE-051715,2025-01-19,CUST-018715,NVA-DEC-0009,SPAIN,2025-01-20,2025-01-26,Standard,1,130.10,0.13,130.10,16.9130,113.19,12.35,0.00,0,113.19,100.84
ORD-028696,LINE-051716,2025-01-19,CUST-018715,NVA-TXT-0017,SPAIN,2025-01-20,2025-01-26,Standard,1,372.67,0.20,372.67,74.5340,298.14,48.00,0.00,0,298.14,250.14
ORD-028697,LINE-051717,2025-01-02,CUST-014832,NVA-LGT-0029,PORTUGAL,2025-01-03,2025-01-10,Standard,1,239.39,0.15,239.39,35.9085,203.48,67.28,0.00,0,203.48,136.20
ORD-028697,LINE-051718,2025-01-02,CUST-014832,NVA-LGT-0018,PORTUGAL,2025-01-03,2025-01-10,Standard,1,203.12,0.27,203.12,54.8424,148.28,60.83,0.00,0,148.28,87.45
ORD-028698,LINE-051719,2025-08-28,CUST-010824,NVA-TXT-0054,PORTUGAL,2025-08-28,2025-08-31,Standard,2,104.76,0.00,209.52,0.0000,209.52,27.06,0.00,0,209.52,182.46
ORD-028699,LINE-051720,2025-09-08,CUST-005186,NVA-DEC-0012,SPAIN,2025-09-10,2025-09-14,Express,2,144.75,0.05,289.50,14.4750,275.02,30.28,0.00,0,275.02,244.74
ORD-028699,LINE-051721,2025-09-08,CUST-005186,NVA-LGT-0052,SPAIN,2025-09-10,2025-09-14,Express,1,72.69,0.09,72.69,6.5421,66.15,27.97,0.00,0,66.15,38.18
ORD-028700,LINE-051722,2025-05-22,CUST-015752,NVA-KDN-0015,FRANCE,2025-05-22,2025-05-25,Premium,1,246.46,0.00,246.46,0.0000,246.46,22.68,0.00,0,246.46,223.78
ORD-028701,LINE-051723,2025-11-26,CUST-001563,NVA-DEC-0100,FRANCE,2025-11-27,2025-12-01,Standard,1,455.31,0.26,455.31,118.3806,336.93,23.36,0.00,0,336.93,313.57
ORD-028701,LINE-051724,2025-11-26,CUST-001563,NVA-TXT-0098,FRANCE,2025-11-27,2025-12-01,Standard,3,907.87,0.23,2723.61,626.4303,2097.18,218.58,0.00,0,2097.18,1878.60
ORD-028702,LINE-051725,2025-01-17,CUST-011841,NVA-KDN-0022,FRANCE,2025-01-19,2025-01-22,Standard,2,312.06,0.10,624.12,62.4120,561.71,53.24,0.00,0,561.71,508.47
ORD-028702,LINE-051726,2025-01-17,CUST-011841,NVA-KDN-0026,FRANCE,2025-01-19,2025-01-22,Standard,1,627.20,0.17,627.20,106.6240,520.58,41.39,0.00,0,520.58,479.19
ORD-028703,LINE-051727,2025-01-01,CUST-003144,NVA-KDN-0046,SPAIN,2025-01-03,2025-01-09,Standard,2,170.89,0.20,341.78,68.3560,273.42,29.94,0.00,0,273.42,243.48
ORD-028704,LINE-051728,2025-05-09,CUST-016599,NVA-SEA-0036,FRANCE,2025-05-09,2025-05-12,Standard,1,217.36,0.07,217.36,15.2152,202.14,16.62,0.00,0,202.14,185.52
ORD-028705,LINE-051729,2025-07-07,CUST-013464,NVA-LGT-0043,FRANCE,2025-07-08,2025-07-11,Standard,1,252.62,0.16,252.62,40.4192,212.20,68.80,0.00,0,212.20,143.40
ORD-028706,LINE-051730,2025-10-21,CUST-017257,NVA-LGT-0014,SPAIN,2025-10-22,2025-10-28,Standard,1,160.31,0.09,160.31,14.4279,145.88,41.09,0.00,0,145.88,104.79
ORD-028707,LINE-051731,2025-04-15,CUST-012101,NVA-FUR-0027,FRANCE,2025-04-16,2025-04-18,Standard,2,357.15,0.08,714.30,57.1440,657.16,448.84,0.00,0,657.16,208.32
ORD-028707,LINE-051732,2025-04-15,CUST-012101,NVA-DEC-0103,FRANCE,2025-04-16,2025-04-18,Standard,1,61.86,0.07,61.86,4.3302,57.53,7.07,0.00,0,57.53,50.46
ORD-028708,LINE-051733,2025-12-12,CUST-011532,NVA-TXT-0077,FRANCE,2025-12-14,2025-12-16,Standard,1,359.43,0.13,359.43,46.7259,312.70,45.87,0.00,0,312.70,266.83
ORD-028709,LINE-051734,2025-02-11,CUST-008028,NVA-LGT-0030,PORTUGAL,2025-02-11,2025-02-17,Standard,1,627.27,0.00,627.27,0.0000,627.27,146.98,0.00,0,627.27,480.29
ORD-028709,LINE-051735,2025-02-11,CUST-008028,NVA-LGT-0037,PORTUGAL,2025-02-11,2025-02-17,Standard,1,359.84,0.00,359.84,0.0000,359.84,69.19,0.00,0,359.84,290.65
ORD-028710,LINE-051736,2025-10-06,CUST-007348,NVA-KDN-0024,FRANCE,2025-10-07,2025-10-10,Standard,1,207.01,0.00,207.01,0.0000,207.01,24.34,0.00,0,207.01,182.67
ORD-028710,LINE-051737,2025-10-06,CUST-007348,NVA-KDN-0018,FRANCE,2025-10-07,2025-10-10,Standard,1,510.70,0.00,510.70,0.0000,510.70,35.70,0.00,0,510.70,475.00
ORD-028710,LINE-051738,2025-10-06,CUST-007348,NVA-DEC-0023,FRANCE,2025-10-07,2025-10-10,Standard,1,406.13,0.03,406.13,12.1839,393.95,24.77,0.00,0,393.95,369.18
ORD-028711,LINE-051739,2025-12-18,CUST-018283,NVA-LGT-0065,SPAIN,2025-12-18,2025-12-24,Express,1,163.87,0.13,163.87,21.3031,142.57,40.67,0.00,0,142.57,101.90
ORD-028712,LINE-051740,2025-09-17,CUST-016000,NVA-FUR-0095,FRANCE,2025-09-17,2025-09-20,Standard,2,958.69,0.06,1917.38,115.0428,1802.34,939.92,0.00,0,1802.34,862.42
ORD-028713,LINE-051741,2025-02-09,CUST-015617,NVA-DEC-0116,PORTUGAL,2025-02-11,2025-02-17,Express,1,409.03,0.00,409.03,0.0000,409.03,21.19,0.00,0,409.03,387.84
ORD-028713,LINE-051742,2025-02-09,CUST-015617,NVA-LGT-0045,PORTUGAL,2025-02-11,2025-02-17,Express,1,207.59,0.00,207.59,0.0000,207.59,64.03,0.00,0,207.59,143.56
ORD-028713,LINE-051743,2025-02-09,CUST-015617,NVA-DEC-0012,PORTUGAL,2025-02-11,2025-02-17,Express,3,157.55,0.10,472.65,47.2650,425.39,45.42,0.00,0,425.39,379.97
ORD-028714,LINE-051744,2025-04-09,CUST-003627,NVA-FUR-0071,FRANCE,2025-04-10,2025-04-15,Standard,1,243.21,0.08,243.21,19.4568,223.75,200.98,0.00,0,223.75,22.77
ORD-028714,LINE-051745,2025-04-09,CUST-003627,NVA-FUR-0008,FRANCE,2025-04-10,2025-04-15,Standard,1,449.38,0.08,449.38,35.9504,413.43,301.13,0.00,0,413.43,112.30
ORD-028714,LINE-051746,2025-04-09,CUST-003627,NVA-LGT-0052,FRANCE,2025-04-10,2025-04-15,Standard,1,69.12,0.00,69.12,0.0000,69.12,27.97,0.00,0,69.12,41.15
ORD-028714,LINE-051747,2025-04-09,CUST-003627,NVA-LGT-0053,FRANCE,2025-04-10,2025-04-15,Standard,1,307.75,0.00,307.75,0.0000,307.75,63.95,0.00,0,307.75,243.80
ORD-028715,LINE-051748,2025-04-16,CUST-017106,NVA-DEC-0100,FRANCE,2025-04-17,2025-04-22,Standard,1,408.04,0.07,408.04,28.5628,379.48,23.36,0.00,0,379.48,356.12
ORD-028715,LINE-051749,2025-04-16,CUST-017106,NVA-DEC-0092,FRANCE,2025-04-17,2025-04-22,Standard,1,268.61,0.08,268.61,21.4888,247.12,19.66,0.00,0,247.12,227.46
ORD-028716,LINE-051750,2025-11-08,CUST-014700,NVA-DEC-0114,FRANCE,2025-11-09,2025-11-14,Standard,1,138.70,0.27,138.70,37.4490,101.25,13.64,0.00,0,101.25,87.61
ORD-028716,LINE-051751,2025-11-08,CUST-014700,NVA-TXT-0019,FRANCE,2025-11-09,2025-11-14,Standard,1,209.19,0.17,209.19,35.5623,173.63,26.65,0.00,0,173.63,146.98
ORD-028717,LINE-051752,2025-11-03,CUST-001467,NVA-LGT-0067,FRANCE,2025-11-03,2025-11-05,Standard,1,473.62,0.24,473.62,113.6688,359.95,115.88,0.00,0,359.95,244.07
ORD-028717,LINE-051753,2025-11-03,CUST-001467,NVA-LGT-0011,FRANCE,2025-11-03,2025-11-05,Standard,1,120.16,0.31,120.16,37.2496,82.91,31.14,0.00,0,82.91,51.77
ORD-028717,LINE-051754,2025-11-03,CUST-001467,NVA-LGT-0068,FRANCE,2025-11-03,2025-11-05,Standard,2,131.13,0.29,262.26,76.0554,186.20,93.84,0.00,0,186.20,92.36
ORD-028718,LINE-051755,2025-05-10,CUST-008509,NVA-LGT-0006,FRANCE,2025-05-11,2025-05-15,Standard,1,187.09,0.07,187.09,13.0963,173.99,50.48,0.00,0,173.99,123.51
ORD-028719,LINE-051756,2025-06-17,CUST-006144,NVA-SEA-0040,FRANCE,2025-06-17,2025-06-19,Standard,1,333.44,0.21,333.44,70.0224,263.42,17.26,0.00,0,263.42,246.16
ORD-028720,LINE-051757,2025-09-25,CUST-017000,NVA-LGT-0011,FRANCE,2025-09-26,2025-09-30,Standard,1,122.22,0.02,122.22,2.4444,119.78,31.14,0.00,0,119.78,88.64
ORD-028720,LINE-051758,2025-09-25,CUST-017000,NVA-LGT-0071,FRANCE,2025-09-26,2025-09-30,Standard,1,711.80,0.06,711.80,42.7080,669.09,113.24,0.00,0,669.09,555.85
ORD-028721,LINE-051759,2025-12-14,CUST-010052,NVA-DEC-0071,FRANCE,2025-12-16,2025-12-18,Standard,1,54.14,0.17,54.14,9.2038,44.94,5.79,0.00,0,44.94,39.15
ORD-028721,LINE-051760,2025-12-14,CUST-010052,NVA-DEC-0040,FRANCE,2025-12-16,2025-12-18,Standard,1,188.26,0.07,188.26,13.1782,175.08,14.45,175.08,1,0.00,-14.45
ORD-028722,LINE-051761,2025-05-20,CUST-019747,NVA-TXT-0019,FRANCE,2025-05-22,2025-05-24,Standard,1,183.96,0.00,183.96,0.0000,183.96,26.65,0.00,0,183.96,157.31
ORD-028722,LINE-051762,2025-05-20,CUST-019747,NVA-TXT-0082,FRANCE,2025-05-22,2025-05-24,Standard,1,487.28,0.00,487.28,0.0000,487.28,52.12,0.00,0,487.28,435.16
ORD-028723,LINE-051763,2025-05-27,CUST-011452,NVA-KDN-0058,FRANCE,2025-05-28,2025-06-02,Standard,1,911.60,0.00,911.60,0.0000,911.60,65.74,0.00,0,911.60,845.86
ORD-028723,LINE-051764,2025-05-27,CUST-011452,NVA-DEC-0049,FRANCE,2025-05-28,2025-06-02,Standard,2,344.96,0.00,689.92,0.0000,689.92,39.34,344.96,1,344.96,305.62
ORD-028723,LINE-051765,2025-05-27,CUST-011452,NVA-DEC-0062,FRANCE,2025-05-28,2025-06-02,Standard,1,111.36,0.00,111.36,0.0000,111.36,10.18,0.00,0,111.36,101.18
ORD-028724,LINE-051766,2025-01-04,CUST-002303,NVA-TXT-0092,PORTUGAL,2025-01-05,2025-01-10,Standard,1,229.17,0.21,229.17,48.1257,181.04,32.35,0.00,0,181.04,148.69
ORD-028725,LINE-051767,2025-11-21,CUST-012093,NVA-DEC-0010,PORTUGAL,2025-11-21,2025-11-28,Standard,1,280.81,0.19,280.81,53.3539,227.46,21.82,0.00,0,227.46,205.64
ORD-028726,LINE-051768,2025-10-24,CUST-009668,NVA-TXT-0086,FRANCE,2025-10-25,2025-10-29,Standard,1,242.22,0.03,242.22,7.2666,234.95,25.95,0.00,0,234.95,209.00
ORD-028726,LINE-051769,2025-10-24,CUST-009668,NVA-TXT-0041,FRANCE,2025-10-25,2025-10-29,Standard,1,151.10,0.00,151.10,0.0000,151.10,20.70,0.00,0,151.10,130.40
ORD-028726,LINE-051770,2025-10-24,CUST-009668,NVA-DEC-0114,FRANCE,2025-10-25,2025-10-29,Standard,2,134.18,0.04,268.36,10.7344,257.63,27.28,0.00,0,257.63,230.35
ORD-028726,LINE-051771,2025-10-24,CUST-009668,NVA-DEC-0099,FRANCE,2025-10-25,2025-10-29,Standard,3,295.25,0.00,885.75,0.0000,885.75,64.50,0.00,0,885.75,821.25
ORD-028727,LINE-051772,2025-06-15,CUST-014302,NVA-FUR-0003,FRANCE,2025-06-16,2025-06-18,Standard,1,247.06,0.17,247.06,42.0002,205.06,190.29,0.00,0,205.06,14.77
ORD-028727,LINE-051773,2025-06-15,CUST-014302,NVA-TXT-0011,FRANCE,2025-06-16,2025-06-18,Standard,1,135.21,0.11,135.21,14.8731,120.34,24.31,120.34,1,0.00,-24.31
ORD-028728,LINE-051774,2025-11-26,CUST-005289,NVA-LGT-0001,FRANCE,2025-11-27,2025-12-01,Premium,1,197.04,0.24,197.04,47.2896,149.75,52.41,0.00,0,149.75,97.34
ORD-028728,LINE-051775,2025-11-26,CUST-005289,NVA-LGT-0052,FRANCE,2025-11-27,2025-12-01,Premium,1,76.72,0.34,76.72,26.0848,50.64,27.97,0.00,0,50.64,22.67
ORD-028729,LINE-051776,2025-01-22,CUST-003496,NVA-TXT-0077,FRANCE,2025-01-23,2025-01-27,Standard,3,318.89,0.21,956.67,200.9007,755.77,137.61,0.00,0,755.77,618.16
ORD-028729,LINE-051777,2025-01-22,CUST-003496,NVA-TXT-0038,FRANCE,2025-01-23,2025-01-27,Standard,1,116.24,0.12,116.24,13.9488,102.29,20.48,0.00,0,102.29,81.81
ORD-028730,LINE-051778,2025-02-13,CUST-011245,NVA-DEC-0046,SPAIN,2025-02-14,2025-02-17,Standard,2,319.09,0.05,638.18,31.9090,606.27,33.84,0.00,0,606.27,572.43
ORD-028731,LINE-051779,2025-07-01,CUST-008267,NVA-LGT-0040,SPAIN,2025-07-03,2025-07-07,Standard,2,172.71,0.11,345.42,37.9962,307.42,117.76,0.00,0,307.42,189.66
ORD-028731,LINE-051780,2025-07-01,CUST-008267,NVA-DEC-0029,SPAIN,2025-07-03,2025-07-07,Standard,1,75.67,0.20,75.67,15.1340,60.54,5.68,0.00,0,60.54,54.86
ORD-028732,LINE-051781,2025-12-30,CUST-019479,NVA-FUR-0043,SPAIN,2025-12-31,2026-01-03,Standard,1,198.33,0.20,198.33,39.6660,158.66,153.07,0.00,0,158.66,5.59
ORD-028733,LINE-051782,2025-09-18,CUST-001672,NVA-DEC-0013,FRANCE,2025-09-19,2025-09-23,Express,1,872.36,0.00,872.36,0.0000,872.36,36.48,0.00,0,872.36,835.88
ORD-028734,LINE-051783,2025-10-08,CUST-000537,NVA-LGT-0052,FRANCE,2025-10-09,2025-10-11,Express,1,70.79,0.05,70.79,3.5395,67.25,27.97,0.00,0,67.25,39.28
ORD-028734,LINE-051784,2025-10-08,CUST-000537,NVA-DEC-0099,FRANCE,2025-10-09,2025-10-11,Express,1,281.37,0.00,281.37,0.0000,281.37,21.50,0.00,0,281.37,259.87
ORD-028735,LINE-051785,2025-09-27,CUST-006871,NVA-FUR-0001,FRANCE,2025-09-28,2025-10-03,Standard,1,426.72,0.00,426.72,0.0000,426.72,267.60,0.00,0,426.72,159.12
ORD-028735,LINE-051786,2025-09-27,CUST-006871,NVA-DEC-0093,FRANCE,2025-09-28,2025-10-03,Standard,1,274.03,0.05,274.03,13.7015,260.33,21.35,0.00,0,260.33,238.98
ORD-028735,LINE-051787,2025-09-27,CUST-006871,NVA-FUR-0091,FRANCE,2025-09-28,2025-10-03,Standard,1,454.53,0.03,454.53,13.6359,440.89,282.52,0.00,0,440.89,158.37
ORD-028736,LINE-051788,2025-08-08,CUST-004139,NVA-FUR-0004,FRANCE,2025-08-10,2025-08-12,Premium,1,378.26,0.00,378.26,0.0000,378.26,230.16,378.26,1,0.00,-230.16
ORD-028737,LINE-051789,2025-12-25,CUST-005359,NVA-KDN-0031,SPAIN,2025-12-26,2025-12-31,Standard,1,183.47,0.09,183.47,16.5123,166.96,16.07,0.00,0,166.96,150.89
ORD-028737,LINE-051790,2025-12-25,CUST-005359,NVA-TXT-0049,SPAIN,2025-12-26,2025-12-31,Standard,1,78.46,0.08,78.46,6.2768,72.18,15.42,0.00,0,72.18,56.76
ORD-028737,LINE-051791,2025-12-25,CUST-005359,NVA-DEC-0047,SPAIN,2025-12-26,2025-12-31,Standard,1,98.33,0.11,98.33,10.8163,87.51,9.74,0.00,0,87.51,77.77
ORD-028737,LINE-051792,2025-12-25,CUST-005359,NVA-TXT-0077,SPAIN,2025-12-26,2025-12-31,Standard,1,303.30,0.10,303.30,30.3300,272.97,45.87,272.97,1,0.00,-45.87
ORD-028737,LINE-051793,2025-12-25,CUST-005359,NVA-TXT-0065,SPAIN,2025-12-26,2025-12-31,Standard,1,167.93,0.10,167.93,16.7930,151.14,22.30,0.00,0,151.14,128.84
ORD-028738,LINE-051794,2025-12-28,CUST-015610,NVA-LGT-0030,PORTUGAL,2025-12-29,2026-01-05,Express,1,622.92,0.12,622.92,74.7504,548.17,146.98,548.17,1,0.00,-146.98
ORD-028739,LINE-051795,2025-11-07,CUST-015165,NVA-FUR-0017,FRANCE,2025-11-08,2025-11-13,Express,1,419.48,0.25,419.48,104.8700,314.61,239.88,0.00,0,314.61,74.73
ORD-028740,LINE-051796,2025-12-02,CUST-012278,NVA-LGT-0054,FRANCE,2025-12-03,2025-12-05,Standard,1,125.59,0.11,125.59,13.8149,111.78,33.56,0.00,0,111.78,78.22
ORD-028740,LINE-051797,2025-12-02,CUST-012278,NVA-DEC-0103,FRANCE,2025-12-03,2025-12-05,Standard,1,69.89,0.14,69.89,9.7846,60.11,7.07,0.00,0,60.11,53.04
ORD-028740,LINE-051798,2025-12-02,CUST-012278,NVA-DEC-0012,FRANCE,2025-12-03,2025-12-05,Standard,1,159.16,0.07,159.16,11.1412,148.02,15.14,0.00,0,148.02,132.88
ORD-028741,LINE-051799,2025-01-31,CUST-011242,NVA-FUR-0071,FRANCE,2025-02-01,2025-02-05,Standard,3,260.26,0.22,780.78,171.7716,609.01,602.94,0.00,0,609.01,6.07
ORD-028741,LINE-051800,2025-01-31,CUST-011242,NVA-TXT-0068,FRANCE,2025-02-01,2025-02-05,Standard,1,54.75,0.24,54.75,13.1400,41.61,10.43,0.00,0,41.61,31.18
ORD-028742,LINE-051801,2025-08-14,CUST-007820,NVA-DEC-0024,SPAIN,2025-08-16,2025-08-22,Express,1,207.20,0.00,207.20,0.0000,207.20,13.97,0.00,0,207.20,193.23
ORD-028743,LINE-051802,2025-10-25,CUST-011292,NVA-KDN-0027,FRANCE,2025-10-26,2025-10-31,Standard,1,156.87,0.00,156.87,0.0000,156.87,12.65,156.87,1,0.00,-12.65
ORD-028744,LINE-051803,2025-05-09,CUST-014214,NVA-LGT-0061,SPAIN,2025-05-11,2025-05-16,Standard,1,146.05,0.00,146.05,0.0000,146.05,50.31,0.00,0,146.05,95.74
ORD-028745,LINE-051804,2025-11-17,CUST-018201,NVA-LGT-0025,FRANCE,2025-11-18,2025-11-22,Standard,1,362.58,0.20,362.58,72.5160,290.06,70.07,0.00,0,290.06,219.99
ORD-028746,LINE-051805,2025-07-18,CUST-000363,NVA-FUR-0045,FRANCE,2025-07-19,2025-07-22,Standard,1,606.23,0.00,606.23,0.0000,606.23,262.53,0.00,0,606.23,343.70
ORD-028746,LINE-051806,2025-07-18,CUST-000363,NVA-FUR-0036,FRANCE,2025-07-19,2025-07-22,Standard,1,235.68,0.00,235.68,0.0000,235.68,164.82,0.00,0,235.68,70.86
ORD-028747,LINE-051807,2025-10-02,CUST-017326,NVA-SEA-0023,FRANCE,2025-10-03,2025-10-07,Standard,1,422.45,0.00,422.45,0.0000,422.45,17.63,0.00,0,422.45,404.82
