Return_ID,Order_ID,Order_Line_ID,Return_Date,Return_Reason,Return_Amount,Return_Quantity
RET-003600,ORD-025927,LINE-046683,2025-04-05,Product Not As Expected,112.0,1
RET-003601,ORD-020014,LINE-036099,2025-04-13,Product Not As Expected,221.38,1
RET-003602,ORD-016385,LINE-029554,2025-01-25,Product Not As Expected,544.16,2
RET-003603,ORD-024187,LINE-043606,2025-11-27,Customer Changed Mind,413.55,2
RET-003604,ORD-015322,LINE-027607,2025-12-12,Customer Changed Mind,323.86,1
RET-003605,ORD-024026,LINE-043317,2025-11-26,Damaged Product,836.83,1
RET-003606,ORD-018898,LINE-034086,2026-01-04,Product Not As Expected,233.95,1
RET-003607,ORD-028634,LINE-051609,2025-06-16,Customer Changed Mind,136.25,1
RET-003608,ORD-020605,LINE-037168,2025-06-27,Delivery Issue,407.54,1
RET-003609,ORD-016888,LINE-030454,2025-11-15,Customer Changed Mind,896.34,1
RET-003610,ORD-015099,LINE-027200,2025-06-08,Customer Changed Mind,295.52,2
RET-003611,ORD-021018,LINE-037922,2025-10-07,Damaged Product,208.37,1
RET-003612,ORD-019997,LINE-036071,2025-06-01,Wrong Product,286.74,1
RET-003613,ORD-029081,LINE-052412,2025-12-31,Customer Changed Mind,112.56,1
RET-003614,ORD-025861,LINE-046567,2025-04-26,Damaged Product,181.23,1
RET-003615,ORD-020523,LINE-037022,2025-11-21,Damaged Product,491.68,1
RET-003616,ORD-029501,LINE-053172,2025-07-26,Damaged Product,187.25,1
RET-003617,ORD-013855,LINE-024939,2025-07-19,Damaged Product,1465.82,3
RET-003618,ORD-017072,LINE-030783,2025-08-08,Customer Changed Mind,69.76,1
RET-003619,ORD-023895,LINE-043087,2025-11-28,Wrong Product,133.87,1
RET-003620,ORD-016849,LINE-030390,2025-02-21,Customer Changed Mind,330.24,3
RET-003621,ORD-028015,LINE-050489,2025-07-17,Wrong Product,1047.78,1
RET-003622,ORD-026976,LINE-048596,2025-10-10,Customer Changed Mind,567.49,1
RET-003623,ORD-023241,LINE-041967,2025-05-29,Product Not As Expected,181.42,2
RET-003624,ORD-023399,LINE-042233,2025-05-12,Customer Changed Mind,150.87,1
RET-003625,ORD-027974,LINE-050413,2025-10-22,Delivery Issue,525.75,1
RET-003626,ORD-028866,LINE-052021,2026-01-04,Product Not As Expected,1390.95,3
RET-003627,ORD-016168,LINE-029142,2025-05-01,Damaged Product,170.71,1
RET-003628,ORD-015460,LINE-027867,2025-02-21,Delivery Issue,170.98,1
RET-003629,ORD-026854,LINE-048370,2025-07-18,Customer Changed Mind,115.9,1
RET-003630,ORD-017260,LINE-031122,2025-06-26,Customer Changed Mind,1627.6,4
RET-003631,ORD-014978,LINE-026982,2025-12-31,Delivery Issue,44.14,1
RET-003632,ORD-017481,LINE-031508,2025-09-25,Wrong Product,680.26,2
RET-003633,ORD-027697,LINE-049946,2025-07-19,Customer Changed Mind,292.88,1
RET-003634,ORD-030088,LINE-054261,2025-07-09,Customer Changed Mind,882.87,2
RET-003635,ORD-021550,LINE-038883,2025-05-27,Customer Changed Mind,223.21,1
RET-003636,ORD-027777,LINE-050083,2025-05-27,Product Not As Expected,209.04,1
RET-003637,ORD-026277,LINE-047315,2025-10-26,Customer Changed Mind,226.04,1
RET-003638,ORD-029005,LINE-052273,2025-07-12,Product Not As Expected,66.45,1
RET-003639,ORD-013966,LINE-025138,2025-09-22,Product Not As Expected,72.31,1
RET-003640,ORD-028804,LINE-051908,2025-10-22,Damaged Product,524.5,1
RET-003641,ORD-022095,LINE-039903,2025-06-27,Customer Changed Mind,151.89,1
RET-003642,ORD-014806,LINE-026659,2025-09-21,Product Not As Expected,426.22,1
RET-003643,ORD-024294,LINE-043809,2025-04-13,Damaged Product,214.46,1
RET-003644,ORD-026449,LINE-047620,2025-12-31,Product Not As Expected,272.38,1
RET-003645,ORD-024239,LINE-043702,2025-06-24,Customer Changed Mind,674.84,1
RET-003646,ORD-015705,LINE-028309,2025-12-28,Customer Changed Mind,870.29,1
RET-003647,ORD-014011,LINE-025218,2025-03-09,Damaged Product,482.42,1
RET-003648,ORD-025252,LINE-045464,2025-12-03,Damaged Product,83.65,1
RET-003649,ORD-014672,LINE-026399,2025-07-21,Product Not As Expected,387.77,1
RET-003650,ORD-022459,LINE-040580,2025-02-06,Delivery Issue,377.07,1
RET-003651,ORD-028288,LINE-050981,2025-09-30,Damaged Product,1842.57,3
RET-003652,ORD-030239,LINE-054538,2025-11-21,Wrong Product,114.7,1
RET-003653,ORD-025972,LINE-046768,2025-07-30,Customer Changed Mind,278.27,1
RET-003654,ORD-025459,LINE-045838,2025-02-05,Customer Changed Mind,658.88,2
RET-003655,ORD-014465,LINE-026013,2025-11-27,Damaged Product,605.96,4
RET-003656,ORD-016057,LINE-028935,2025-05-27,Wrong Product,460.8,1
RET-003657,ORD-023885,LINE-043072,2025-03-17,Product Not As Expected,63.97,1
RET-003658,ORD-015793,LINE-028465,2025-12-31,Customer Changed Mind,164.29,1
RET-003659,ORD-018591,LINE-033535,2025-11-19,Delivery Issue,488.61,2
RET-003660,ORD-019212,LINE-034651,2025-11-02,Damaged Product,1427.07,1
RET-003661,ORD-028861,LINE-052013,2025-06-05,Damaged Product,206.91,1
RET-003662,ORD-015964,LINE-028771,2025-07-15,Customer Changed Mind,168.7,1
RET-003663,ORD-018796,LINE-033892,2025-07-23,Damaged Product,305.86,1
RET-003664,ORD-020159,LINE-036373,2025-12-16,Customer Changed Mind,803.13,2
RET-003665,ORD-013736,LINE-024708,2025-06-07,Customer Changed Mind,370.09,1
RET-003666,ORD-027153,LINE-048946,2025-11-28,Damaged Product,142.07,1
RET-003667,ORD-023715,LINE-042766,2025-09-30,Damaged Product,457.92,1
RET-003668,ORD-022951,LINE-041460,2025-08-10,Product Not As Expected,106.91,1
RET-003669,ORD-021006,LINE-037900,2025-03-25,Product Not As Expected,227.81,1
RET-003670,ORD-022848,LINE-041260,2025-12-31,Product Not As Expected,128.19,1
RET-003671,ORD-029069,LINE-052392,2025-01-29,Product Not As Expected,411.14,2
RET-003672,ORD-024828,LINE-044754,2025-11-09,Damaged Product,129.73,1
RET-003673,ORD-015965,LINE-028772,2025-07-05,Customer Changed Mind,468.8,1
RET-003674,ORD-021493,LINE-038789,2025-04-26,Customer Changed Mind,1244.2,1
RET-003675,ORD-019727,LINE-035604,2025-03-19,Customer Changed Mind,250.86,1
RET-003676,ORD-023094,LINE-041713,2025-12-15,Product Not As Expected,537.08,1
RET-003677,ORD-021789,LINE-039333,2025-05-20,Customer Changed Mind,116.16,1
RET-003678,ORD-016795,LINE-030285,2025-03-07,Damaged Product,354.58,1
RET-003679,ORD-020740,LINE-037418,2025-04-17,Product Not As Expected,129.41,1
RET-003680,ORD-022324,LINE-040330,2025-05-16,Customer Changed Mind,253.66,1
RET-003681,ORD-024487,LINE-044138,2025-10-13,Customer Changed Mind,364.79,1
RET-003682,ORD-029648,LINE-053431,2025-04-20,Product Not As Expected,115.48,1
RET-003683,ORD-014299,LINE-025728,2025-07-12,Wrong Product,121.88,1
RET-003684,ORD-016104,LINE-029024,2025-11-16,Customer Changed Mind,257.26,1
RET-003685,ORD-017275,LINE-031150,2025-05-22,Customer Changed Mind,45.6,1
RET-003686,ORD-024350,LINE-043913,2025-05-01,Damaged Product,95.42,1
RET-003687,ORD-021889,LINE-039518,2025-12-07,Wrong Product,86.78,1
RET-003688,ORD-019689,LINE-035537,2025-12-04,Customer Changed Mind,247.47,1
RET-003689,ORD-019438,LINE-035064,2025-12-31,Customer Changed Mind,397.87,1
RET-003690,ORD-016545,LINE-029845,2025-12-29,Damaged Product,475.59,1
RET-003691,ORD-019522,LINE-035218,2025-07-06,Wrong Product,425.73,1
RET-003692,ORD-017301,LINE-031194,2025-12-31,Delivery Issue,381.14,1
RET-003693,ORD-019694,LINE-035544,2025-05-18,Customer Changed Mind,108.61,1
RET-003694,ORD-018646,LINE-033635,2025-09-22,Customer Changed Mind,465.44,1
RET-003695,ORD-020281,LINE-036589,2025-02-06,Delivery Issue,216.27,1
RET-003696,ORD-029733,LINE-053585,2025-10-03,Product Not As Expected,211.94,1
RET-003697,ORD-020801,LINE-037532,2025-04-29,Product Not As Expected,1999.17,3
RET-003698,ORD-024136,LINE-043502,2025-01-23,Wrong Product,204.88,1
RET-003699,ORD-026349,LINE-047428,2025-12-23,Product Not As Expected,565.31,1
RET-003700,ORD-017830,LINE-032132,2025-11-24,Customer Changed Mind,162.15,1
RET-003701,ORD-028458,LINE-051288,2025-11-10,Customer Changed Mind,38.85,1
RET-003702,ORD-026330,LINE-047399,2025-12-31,Customer Changed Mind,110.92,1
RET-003703,ORD-014755,LINE-026555,2025-02-21,Delivery Issue,144.05,1
RET-003704,ORD-026773,LINE-048226,2025-12-13,Product Not As Expected,96.11,1
RET-003705,ORD-028453,LINE-051279,2025-02-01,Customer Changed Mind,175.03,1
RET-003706,ORD-024525,LINE-044211,2025-06-07,Product Not As Expected,842.08,4
RET-003707,ORD-025512,LINE-045932,2025-08-11,Damaged Product,206.07,2
RET-003708,ORD-026113,LINE-047025,2025-08-28,Customer Changed Mind,171.43,1
RET-003709,ORD-018392,LINE-033174,2025-10-26,Damaged Product,77.99,1
RET-003710,ORD-023981,LINE-043238,2025-11-04,Customer Changed Mind,323.64,1
RET-003711,ORD-021749,LINE-039259,2025-07-13,Customer Changed Mind,108.57,1
RET-003712,ORD-020136,LINE-036330,2025-12-31,Damaged Product,207.4,1
RET-003713,ORD-019807,LINE-035748,2025-11-20,Customer Changed Mind,178.78,2
RET-003714,ORD-027898,LINE-050289,2026-01-06,Product Not As Expected,368.15,1
RET-003715,ORD-014546,LINE-026161,2025-07-08,Damaged Product,470.44,1
RET-003716,ORD-017447,LINE-031445,2025-01-19,Customer change of mind,109.4,1
RET-003717,ORD-020395,LINE-036790,2025-10-09,Customer Changed Mind,464.04,1
RET-003718,ORD-027792,LINE-050110,2025-04-03,Product Not As Expected,275.69,1
RET-003719,ORD-028504,LINE-051367,2025-08-14,Damaged Product,198.66,1
RET-003720,ORD-025695,LINE-046259,2025-03-17,Product Not As Expected,362.05,1
RET-003721,ORD-020626,LINE-037210,2025-11-30,Damaged Product,114.04,1
RET-003722,ORD-030033,LINE-054158,2025-12-01,Customer Changed Mind,453.38,2
RET-003723,ORD-014654,LINE-026366,2025-05-24,Customer Changed Mind,106.28,1
RET-003724,ORD-027250,LINE-049126,2025-03-22,Customer Changed Mind,282.55,1
RET-003725,ORD-023462,LINE-042330,2025-12-04,Product Not As Expected,418.06,2
RET-003726,ORD-025128,LINE-045261,2025-11-25,Damaged Product,277.91,1
RET-003727,ORD-026619,LINE-047938,2025-06-16,Customer Changed Mind,417.58,1
RET-003728,ORD-022845,LINE-041255,2025-12-31,Damaged Product,199.18,1
RET-003729,ORD-017960,LINE-032390,2025-05-20,Customer Changed Mind,200.96,2
RET-003730,ORD-029806,LINE-053726,2025-09-09,Customer Changed Mind,383.31,1
RET-003731,ORD-013928,LINE-025077,2025-12-20,Wrong Product,164.69,1
RET-003732,ORD-013956,LINE-025121,2025-07-23,Customer Changed Mind,205.66,1
RET-003733,ORD-022708,LINE-041018,2025-12-31,Delivery Issue,191.31,1
RET-003734,ORD-013637,LINE-024543,2025-06-09,Customer Changed Mind,312.28,1
RET-003735,ORD-018183,LINE-032781,2025-10-18,Damaged Product,204.25,1
RET-003736,ORD-029277,LINE-052769,2025-04-02,Customer Changed Mind,352.02,3
RET-003737,ORD-022400,LINE-040465,2025-03-05,Wrong Product,2041.77,1
RET-003738,ORD-023244,LINE-041973,2025-04-17,Customer Changed Mind,126.41,1
RET-003739,ORD-027870,LINE-050238,2025-02-23,Customer Changed Mind,226.03,1
RET-003740,ORD-020232,LINE-036510,2025-12-31,Damaged Product,412.11,1
RET-003741,ORD-030252,LINE-054564,2025-06-25,Delivery Issue,553.48,1
RET-003742,ORD-016405,LINE-029592,2025-02-08,Damaged Product,456.28,1
RET-003743,ORD-013996,LINE-025190,2025-02-27,Product Not As Expected,53.97,1
RET-003744,ORD-015043,LINE-027097,2025-04-03,Delivery Issue,104.92,1
RET-003745,ORD-017239,LINE-031084,2025-02-02,Wrong Product,123.23,1
RET-003746,ORD-014525,LINE-026122,2025-03-16,Customer Changed Mind,526.69,1
RET-003747,ORD-016242,LINE-029282,2025-05-30,Damaged Product,371.25,1
RET-003748,ORD-026296,LINE-047340,2025-12-03,Product Not As Expected,156.87,2
RET-003749,ORD-020010,LINE-036090,2025-03-27,Wrong Product,591.15,1
RET-003750,ORD-018125,LINE-032692,2025-01-19,Damaged Product,110.9,1
RET-003751,ORD-020939,LINE-037771,2025-05-25,Customer Changed Mind,322.57,1
RET-003752,ORD-023521,LINE-042433,2025-05-17,Damaged Product,1490.92,2
RET-003753,ORD-019988,LINE-036052,2025-10-20,Customer Changed Mind,774.99,2
RET-003754,ORD-024486,LINE-044136,2026-01-02,Wrong Product,666.19,1
RET-003755,ORD-030258,LINE-054573,2025-08-21,Product Not As Expected,298.6,1
RET-003756,ORD-027264,LINE-049152,2025-04-18,Wrong Product,202.36,1
RET-003757,ORD-020507,LINE-036995,2025-10-30,Product Not As Expected,1526.15,3
RET-003758,ORD-017959,LINE-032387,2025-12-16,Customer Changed Mind,131.05,1
RET-003759,ORD-028721,LINE-051760,2025-12-29,Wrong Product,175.08,1
RET-003760,ORD-018940,LINE-034155,2025-04-20,Customer Changed Mind,103.02,1
RET-003761,ORD-023457,LINE-042321,2025-04-23,Delivery Issue,1075.19,2
RET-003762,ORD-018573,LINE-033496,2025-07-25,Delivery Issue,184.9,1
RET-003763,ORD-015941,LINE-028738,2025-05-04,Damaged Product,912.82,2
RET-003764,ORD-025115,LINE-045238,2025-07-16,Delivery Issue,509.27,1
RET-003765,ORD-029945,LINE-053995,2025-12-01,Damaged Product,478.91,1
RET-003766,ORD-026734,LINE-048151,2025-02-01,Product Not As Expected,403.65,1
RET-003767,ORD-024423,LINE-044032,2025-05-11,Damaged Product,100.07,1
RET-003768,ORD-026075,LINE-046959,2025-05-10,Delivery Issue,94.64,1
RET-003769,ORD-016579,LINE-029909,2025-12-31,Customer Changed Mind,305.33,2
RET-003770,ORD-018921,LINE-034125,2025-05-20,Customer Changed Mind,109.16,1
RET-003771,ORD-014855,LINE-026759,2025-09-22,Customer Changed Mind,569.88,1
RET-003772,ORD-029749,LINE-053613,2025-12-09,Damaged Product,622.82,1
RET-003773,ORD-013969,LINE-025142,2025-05-29,Customer Changed Mind,1366.92,1
RET-003774,ORD-026521,LINE-047752,2025-12-07,Customer Changed Mind,116.58,2
RET-003775,ORD-013596,LINE-024472,2025-06-01,Damaged Product,992.11,1
RET-003776,ORD-016899,LINE-030468,2025-12-21,Customer Changed Mind,345.46,1
RET-003777,ORD-017567,LINE-031656,2025-06-24,Product Not As Expected,780.31,1
RET-003778,ORD-019140,LINE-034523,2025-08-17,Customer Changed Mind,242.19,1
RET-003779,ORD-015407,LINE-027767,2025-07-13,Damaged Product,47.91,1
RET-003780,ORD-018433,LINE-033246,2025-05-15,Customer Changed Mind,446.12,2
RET-003781,ORD-024538,LINE-044230,2025-12-31,Customer Changed Mind,158.92,1
RET-003782,ORD-014678,LINE-026408,2025-04-21,Customer Changed Mind,374.13,1
RET-003783,ORD-014707,LINE-026467,2025-04-07,Customer Changed Mind,105.19,1
RET-003784,ORD-028410,LINE-051202,2025-12-18,Customer Changed Mind,111.84,1
RET-003785,ORD-018583,LINE-033514,2025-06-15,Wrong Product,148.8,1
RET-003786,ORD-017305,LINE-031201,2025-12-31,Delivery Issue,442.35,1
RET-003787,ORD-021069,LINE-038020,2025-09-10,Product Not As Expected,484.44,1
RET-003788,ORD-024369,LINE-043941,2025-05-27,Customer Changed Mind,217.56,1
RET-003789,ORD-028668,LINE-051664,2025-02-18,Damaged Product,135.73,1
RET-003790,ORD-018423,LINE-033229,2025-12-31,Customer Changed Mind,514.41,1
RET-003791,ORD-024361,LINE-043930,2025-09-27,Product Not As Expected,558.58,1
RET-003792,ORD-028599,LINE-051541,2025-04-25,Customer Changed Mind,183.21,1
RET-003793,ORD-026256,LINE-047283,2025-02-07,Wrong Product,204.7,2
RET-003794,ORD-017949,LINE-032368,2025-12-31,Customer Changed Mind,186.07,1
RET-003795,ORD-018245,LINE-032906,2025-12-26,Product Not As Expected,434.17,1
RET-003796,ORD-029424,LINE-053026,2025-12-10,Damaged Product,663.99,1
RET-003797,ORD-017490,LINE-031521,2025-04-14,Wrong Product,140.63,1
RET-003798,ORD-022083,LINE-039880,2025-07-03,Damaged Product,759.48,2
RET-003799,ORD-028994,LINE-052251,2025-04-27,Damaged Product,488.15,2
RET-003800,ORD-023817,LINE-042944,2025-02-09,Damaged Product,176.84,1
RET-003801,ORD-020281,LINE-036588,2025-02-01,Customer Changed Mind,347.96,2
RET-003802,ORD-024266,LINE-043759,2025-04-24,Customer Changed Mind,263.22,1
RET-003803,ORD-014923,LINE-026885,2025-08-08,Delivery Issue,2865.31,2
RET-003804,ORD-017942,LINE-032354,2025-09-25,Damaged Product,453.28,1
RET-003805,ORD-025814,LINE-046479,2025-04-24,Customer Changed Mind,119.66,1
RET-003806,ORD-019354,LINE-034910,2025-06-26,Damaged Product,188.75,1
RET-003807,ORD-021375,LINE-038577,2025-04-25,Product Not As Expected,413.35,1
RET-003808,ORD-030078,LINE-054245,2025-03-18,Product Not As Expected,675.58,1
RET-003809,ORD-020794,LINE-037522,2025-08-18,Damaged Product,156.44,1
RET-003810,ORD-026042,LINE-046902,2025-10-20,Damaged Product,283.64,1
RET-003811,ORD-025544,LINE-045990,2025-05-09,Damaged Product,961.89,2
RET-003812,ORD-016714,LINE-030144,2025-07-18,Product Not As Expected,197.74,4
RET-003813,ORD-029802,LINE-053719,2025-12-31,Damaged Product,36.84,1
RET-003814,ORD-022853,LINE-041271,2025-05-31,Wrong Product,133.02,1
RET-003815,ORD-027051,LINE-048743,2025-12-11,Product Not As Expected,544.13,2
RET-003816,ORD-017651,LINE-031819,2025-08-13,Customer Changed Mind,399.54,1
RET-003817,ORD-020613,LINE-037181,2025-11-27,Product Not As Expected,523.55,1
RET-003818,ORD-020476,LINE-036944,2025-03-01,Delivery Issue,101.74,1
RET-003819,ORD-024532,LINE-044223,2025-08-10,Damaged Product,141.53,1
RET-003820,ORD-026100,LINE-047006,2025-07-02,Delivery Issue,1091.75,2
RET-003821,ORD-017940,LINE-032351,2025-03-22,Customer Changed Mind,324.68,2
RET-003822,ORD-024056,LINE-043366,2025-05-01,Product Not As Expected,206.1,1
RET-003823,ORD-014508,LINE-026089,2025-09-19,Product Not As Expected,109.28,1
RET-003824,ORD-016916,LINE-030506,2025-12-31,Product Not As Expected,125.23,1
RET-003825,ORD-016673,LINE-030068,2025-09-18,Product Not As Expected,1397.09,2
RET-003826,ORD-014997,LINE-027015,2025-06-13,Product Not As Expected,111.48,1
RET-003827,ORD-021398,LINE-038617,2025-07-14,Customer Changed Mind,405.58,1
RET-003828,ORD-019542,LINE-035256,2025-12-17,Delivery Issue,75.97,1
RET-003829,ORD-028283,LINE-050971,2025-02-24,Delivery Issue,233.6,1
RET-003830,ORD-014016,LINE-025232,2025-12-31,Customer Changed Mind,355.18,1
RET-003831,ORD-014629,LINE-026319,2025-07-28,Wrong Product,475.93,1
RET-003832,ORD-024713,LINE-044542,2025-03-15,Customer Changed Mind,267.14,3
RET-003833,ORD-027180,LINE-049003,2025-12-20,Delivery Issue,206.93,1
RET-003834,ORD-018475,LINE-033326,2025-05-03,Product Not As Expected,263.94,1
RET-003835,ORD-028313,LINE-051033,2025-09-22,Delivery Issue,206.1,1
RET-003836,ORD-014397,LINE-025898,2025-12-31,Damaged Product,597.78,1
RET-003837,ORD-020686,LINE-037330,2025-02-25,Damaged Product,193.7,1
RET-003838,ORD-017638,LINE-031796,2025-02-28,Product Not As Expected,133.2,2
RET-003839,ORD-027385,LINE-049390,2025-02-02,Wrong Product,176.64,1
RET-003840,ORD-015966,LINE-028774,2025-12-11,Damaged Product,105.79,1
RET-003841,ORD-017437,LINE-031428,2025-11-23,Damaged Product,79.04,1
RET-003842,ORD-021857,LINE-039457,2025-10-24,Product Not As Expected,406.3,2
RET-003843,ORD-025792,LINE-046434,2025-12-05,Delivery Issue,381.62,1
RET-003844,ORD-023191,LINE-041878,2025-02-06,Damaged Product,1266.54,1
RET-003845,ORD-026673,LINE-048047,2025-12-31,Damaged Product,98.31,1
RET-003846,ORD-027994,LINE-050455,2025-10-01,Wrong Product,105.76,1
RET-003847,ORD-021956,LINE-039637,2025-01-23,Product Not As Expected,248.12,2
RET-003848,ORD-018657,LINE-033655,2025-08-16,Customer Changed Mind,438.32,1
RET-003849,ORD-023099,LINE-041721,2025-03-31,Wrong Product,156.76,1
RET-003850,ORD-019980,LINE-036039,2025-06-16,Product Not As Expected,213.54,2
RET-003851,ORD-015388,LINE-027732,2025-09-24,Product Not As Expected,1082.34,2
RET-003852,ORD-022025,LINE-039762,2025-10-15,Customer Changed Mind,579.51,1
RET-003853,ORD-029147,LINE-052530,2025-10-17,Damaged Product,442.11,1
RET-003854,ORD-013840,LINE-024911,2026-01-02,Damaged Product,193.48,1
RET-003855,ORD-019605,LINE-035381,2025-02-07,Customer Changed Mind,317.1,1
RET-003856,ORD-018113,LINE-032672,2025-12-10,Damaged Product,187.65,1
RET-003857,ORD-019120,LINE-034485,2025-06-18,Damaged Product,111.14,1
RET-003858,ORD-029113,LINE-052470,2025-06-08,Product Not As Expected,1121.91,1
RET-003859,ORD-019698,LINE-035553,2025-12-19,Delivery Issue,181.31,2
RET-003860,ORD-017383,LINE-031342,2025-07-22,Wrong Product,145.52,1
RET-003861,ORD-025609,LINE-046106,2025-07-12,Customer Changed Mind,1065.26,1
RET-003862,ORD-018341,LINE-033088,2025-08-06,Damaged Product,280.3,2
RET-003863,ORD-028778,LINE-051858,2025-06-09,Damaged Product,441.88,2
RET-003864,ORD-022443,LINE-040550,2025-02-17,Wrong Product,228.31,1
RET-003865,ORD-017426,LINE-031406,2025-12-16,Customer Changed Mind,289.71,1
RET-003866,ORD-018961,LINE-034193,2025-12-06,Customer Changed Mind,232.33,1
RET-003867,ORD-022011,LINE-039740,2025-08-18,Wrong Product,452.34,1
RET-003868,ORD-020372,LINE-036751,2025-09-29,Customer Changed Mind,239.58,1
RET-003869,ORD-020256,LINE-036547,2025-05-24,Customer Changed Mind,475.26,1
RET-003870,ORD-021843,LINE-039433,2025-12-31,Delivery Issue,67.73,1
RET-003871,ORD-025854,LINE-046551,2025-11-10,Customer Changed Mind,49.4,1
RET-003872,ORD-016997,LINE-030654,2025-11-24,Delivery Issue,479.6,1
RET-003873,ORD-022676,LINE-040964,2025-08-16,Customer Changed Mind,399.45,1
RET-003874,ORD-018004,LINE-032469,2025-03-21,Damaged Product,84.21,1
RET-003875,ORD-026898,LINE-048452,2025-09-09,Customer Changed Mind,297.97,1
RET-003876,ORD-020852,LINE-037619,2025-11-27,Product Not As Expected,143.21,1
RET-003877,ORD-016597,LINE-029934,2025-01-31,Damaged Product,91.06,1
