Marketing_ID,Date,Country,Channel,Campaign_ID,Campaign_Name,Spend,Impressions,Clicks
MKT-004848,2025-06-22,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,108.70,6002,156
MKT-004849,2025-06-22,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,170.85,19403,939
MKT-004850,2025-06-22,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,482.80,7340,219
MKT-004851,2025-06-22,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,365.30,15408,300
MKT-004852,2025-06-23,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,386.90,25873,1643
MKT-004853,2025-06-23,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,1090.25,25569,1104
MKT-004854,2025-06-23,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,863.34,42491,964
MKT-004855,2025-06-23,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,79.04,6120,300
MKT-004856,2025-06-23,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,156.62,4939,148
MKT-004857,2025-06-23,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,115.85,5336,147
MKT-004858,2025-06-23,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,237.34,17395,816
MKT-004859,2025-06-23,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,542.94,8533,342
MKT-004860,2025-06-23,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,482.84,36043,818
MKT-004861,2025-06-24,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,407.66,32551,2104
MKT-004862,2025-06-24,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,965.73,18877,891
MKT-004863,2025-06-24,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,950.05,99518,1727
MKT-004864,2025-06-24,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,68.69,4805,229
MKT-004865,2025-06-24,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,192.53,3972,156
MKT-004866,2025-06-24,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,117.68,6105,143
MKT-004867,2025-06-24,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,181.17,10633,641
MKT-004868,2025-06-24,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,428.77,8111,195
MKT-004869,2025-06-24,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,450.13,26677,366
MKT-004870,2025-06-25,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,423.86,21656,1175
MKT-004871,2025-06-25,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1279.25,17945,813
MKT-004872,2025-06-25,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,819.29,35023,689
MKT-004873,2025-06-25,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,87.54,10593,470
MKT-004874,2025-06-25,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,147.68,2591,69
MKT-004875,2025-06-25,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,113.81,8858,115
MKT-004876,2025-06-25,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,215.47,14171,659
MKT-004877,2025-06-25,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,461.14,11432,290
MKT-004878,2025-06-25,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,471.21,24271,392
MKT-004879,2025-06-26,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,413.65,35667,1560
MKT-004880,2025-06-26,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,835.30,29810,994
MKT-004881,2025-06-26,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,627.12,37095,906
MKT-004882,2025-06-26,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,84.94,3370,232
MKT-004883,2025-06-26,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,162.49,2794,77
MKT-004884,2025-06-26,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,119.57,10470,159
MKT-004885,2025-06-26,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,260.96,25920,858
MKT-004886,2025-06-26,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,509.04,13558,383
MKT-004887,2025-06-26,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,392.60,16346,284
MKT-004888,2025-06-27,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,391.14,25924,1598
MKT-004889,2025-06-27,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,839.97,20192,772
MKT-004890,2025-06-27,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,873.18,68266,1543
MKT-004891,2025-06-27,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,92.90,7287,365
MKT-004892,2025-06-27,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,155.73,4400,157
MKT-004893,2025-06-27,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,164.57,22172,443
MKT-004894,2025-06-27,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES ,204.43,13435,824
MKT-004895,2025-06-27,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,581.83,8715,293
MKT-004896,2025-06-27,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,533.62,23530,444
MKT-004897,2025-06-28,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,380.71,76079,3267
MKT-004898,2025-06-28,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,953.71,30136,1367
MKT-004899,2025-06-28,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,771.77,36385,936
MKT-004900,2025-06-28,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,76.22,6496,282
MKT-004901,2025-06-28,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,142.66,1700,71
MKT-004902,2025-06-28,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,135.09,5396,126
MKT-004903,2025-06-28,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,176.16,13332,572
MKT-004904,2025-06-28,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,609.31,13734,453
MKT-004905,2025-06-28,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,542.02,40129,729
MKT-004906,2025-06-29,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,442.74,30091,2091
MKT-004907,2025-06-29,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,891.76,21225,774
MKT-004908,2025-06-29,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,638.24,43610,887
MKT-004909,2025-06-29,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,65.35,2200,148
MKT-004910,2025-06-29,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,125.45,1786,68
MKT-004911,2025-06-29,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,132.38,5581,107
MKT-004912,2025-06-29,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,153.60,9194,421
MKT-004913,2025-06-29,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,418.10,10098,362
MKT-004914,2025-06-29,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,507.84,17036,396
MKT-004915,2025-06-30,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,474.69,60474,2921
MKT-004916,2025-06-30,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,1226.13,27299,927
MKT-004917,2025-06-30,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,758.58,74096,1608
MKT-004918,2025-06-30,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,77.35,4545,236
MKT-004919,2025-06-30,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,150.39,2640,109
MKT-004920,2025-06-30,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,179.09,11592,213
MKT-004921,2025-06-30,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,200.53,8630,520
MKT-004922,2025-06-30,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,459.12,12100,412
MKT-004923,2025-06-30,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,509.80,18013,401
MKT-004924,2025-07-01,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,472.75,55391,3624
MKT-004925,2025-07-01,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,1165.70,20417,659
MKT-004926,2025-07-01,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,793.06,34380,882
MKT-004927,2025-07-01,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,78.84,4232,223
MKT-004928,2025-07-01,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,159.06,3737,118
MKT-004929,2025-07-01,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,153.01,8443,122
MKT-004930,2025-07-01,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,193.31,14522,593
MKT-004931,2025-07-01,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,635.94,14831,626
MKT-004932,2025-07-01,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,534.76,24063,513
MKT-004933,2025-07-02,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,411.14,56363,3979
MKT-004934,2025-07-02,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,1217.61,33816,1199
MKT-004935,2025-07-02,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,614.02,34723,703
MKT-004936,2025-07-02,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,75.15,7704,352
MKT-004937,2025-07-02,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,196.92,3883,164
MKT-004938,2025-07-02,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,137.88,7267,132
MKT-004939,2025-07-02,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,217.43,9499,463
MKT-004940,2025-07-02,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,569.75,9855,286
MKT-004941,2025-07-02,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,495.39,25126,426
MKT-004942,2025-07-03,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,425.62,21659,1249
MKT-004943,2025-07-03,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,838.82,15664,492
MKT-004944,2025-07-03,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,853.48,60124,1305
MKT-004945,2025-07-03,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,66.18,8549,504
MKT-004946,2025-07-03,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,158.62,2170,89
MKT-004947,2025-07-03,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,155.36,9198,169
MKT-004948,2025-07-03,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,170.40,26859,1335
MKT-004949,2025-07-03,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,489.43,13516,438
MKT-004950,2025-07-03,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,555.91,31704,567
MKT-004951,2025-07-04,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,533.43,48023,2928
MKT-004952,2025-07-04,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,1066.35,18058,829
MKT-004953,2025-07-04,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,728.99,50288,829
MKT-004954,2025-07-04,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,75.62,6370,385
MKT-004955,2025-07-04,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,150.34,3112,95
MKT-004956,2025-07-04,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,129.26,15092,227
MKT-004957,2025-07-04,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,180.41,14047,588
MKT-004958,2025-07-04,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,570.08,12569,394
MKT-004959,2025-07-04,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,550.84,39507,756
MKT-004960,2025-07-05,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,515.33,40554,2063
MKT-004961,2025-07-05,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,932.06,25962,920
MKT-004962,2025-07-05,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,648.44,33213,710
MKT-004963,2025-07-05,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,65.65,5213,184
MKT-004964,2025-07-05,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,176.84,3078,131
MKT-004965,2025-07-05,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,122.85,7919,100
MKT-004966,2025-07-05,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,188.37,13092,793
MKT-004967,2025-07-05,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,479.32,5444,215
MKT-004968,2025-07-05,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,602.00,38090,817
MKT-004969,2025-07-06,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,354.43,20065,866
MKT-004970,2025-07-06,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,722.38,20026,804
MKT-004971,2025-07-06,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,820.98,32290,837
MKT-004972,2025-07-06,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,65.25,2809,182
MKT-004973,2025-07-06,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,153.68,3531,158
MKT-004974,2025-07-06,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,141.90,9545,181
MKT-004975,2025-07-06,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,182.24,8929,523
MKT-004976,2025-07-06,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,440.96,11597,374
MKT-004977,2025-07-06,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,553.70,26001,559
MKT-004978,2025-07-07,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,484.68,78884,3455
MKT-004979,2025-07-07,France,GoogleAds,CAMP-FR-GGL-041,Black Friday Search FR,1163.78,20767,791
MKT-004980,2025-07-07,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,894.35,43133,795
MKT-004981,2025-07-07,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,78.68,8230,559
MKT-004982,2025-07-07,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,173.80,3222,89
MKT-004983,2025-07-07,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,139.43,11619,162
MKT-004984,2025-07-07,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,188.05,12827,919
MKT-004985,2025-07-07,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,661.33,7546,277
MKT-004986,2025-07-07,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,548.69,33103,581
MKT-004987,2025-07-08,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,504.40,26867,1274
MKT-004988,2025-07-08,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,1136.00,25103,668
MKT-004989,2025-07-08,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,850.55,36159,728
MKT-004990,2025-07-08,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,79.78,6475,313
MKT-004991,2025-07-08,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,150.62,2441,100
MKT-004992,2025-07-08,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,117.54,8391,168
MKT-004993,2025-07-08,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,270.15,15695,928
MKT-004994,2025-07-08,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,523.85,7120,263
MKT-004995,2025-07-08,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,666.25,22798,521
MKT-004996,2025-07-09,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,538.05,32960,1699
MKT-004997,2025-07-09,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,1065.35,17516,588
MKT-004998,2025-07-09,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,747.06,31531,746
MKT-004999,2025-07-09,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,81.25,5119,389
MKT-005000,2025-07-09,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,168.44,3240,124
MKT-005001,2025-07-09,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,128.29,5383,120
MKT-005002,2025-07-09,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,166.54,11804,502
MKT-005003,2025-07-09,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,497.08,11304,425
MKT-005004,2025-07-09,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,498.94,20319,385
MKT-005005,2025-07-10,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,438.94,16930,1085
MKT-005006,2025-07-10,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1027.77,14325,588
MKT-005007,2025-07-10,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,849.91,38709,868
MKT-005008,2025-07-10,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,97.67,8459,467
MKT-005009,2025-07-10,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,161.46,2514,82
MKT-005010,2025-07-10,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,142.00,7635,153
MKT-005011,2025-07-10,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,214.45,10491,592
MKT-005012,2025-07-10,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,446.80,8281,274
MKT-005013,2025-07-10,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,551.30,30476,477
MKT-005014,2025-07-11,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,396.75,21686,1258
MKT-005015,2025-07-11,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,1070.69,24981,863
MKT-005016,2025-07-11,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,858.39,66820,1256
MKT-005017,2025-07-11,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,73.44,3705,192
MKT-005018,2025-07-11,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,197.71,7626,225
MKT-005019,2025-07-11,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,148.04,18337,251
MKT-005020,2025-07-11,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,260.93,24260,1362
MKT-005021,2025-07-11,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,610.41,16425,458
MKT-005022,2025-07-11,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,532.19,30592,554
MKT-005023,2025-07-12,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,356.97,38870,2095
MKT-005024,2025-07-12,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,820.50,17639,781
MKT-005025,2025-07-12,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,797.47,35393,723
MKT-005026,2025-07-12,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,86.00,4524,237
MKT-005027,2025-07-12,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,145.70,2949,127
MKT-005028,2025-07-12,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,151.28,8616,122
MKT-005029,2025-07-12,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,217.57,9795,664
MKT-005030,2025-07-12,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,558.08,8843,289
MKT-005031,2025-07-12,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,420.08,32656,450
MKT-005032,2025-07-13,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,411.50,21343,1514
MKT-005033,2025-07-13,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,834.29,18544,664
MKT-005034,2025-07-13,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,802.78,37674,922
MKT-005035,2025-07-13,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,63.23,4488,211
MKT-005036,2025-07-13,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,153.12,3346,94
MKT-005037,2025-07-13,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,119.37,7880,136
MKT-005038,2025-07-13,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,212.53,9799,565
MKT-005039,2025-07-13,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,573.04,7646,265
MKT-005040,2025-07-13,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,417.15,11886,286
MKT-005041,2025-07-14,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,484.98,36398,1388
MKT-005042,2025-07-14,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,983.05,23988,775
MKT-005043,2025-07-14,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,968.68,75622,1694
MKT-005044,2025-07-14,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,67.95,12661,401
MKT-005045,2025-07-14,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,193.71,4335,144
MKT-005046,2025-07-14,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,150.27,6812,115
MKT-005047,2025-07-14,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,209.75,15461,594
MKT-005048,2025-07-14,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,589.42,18852,554
MKT-005049,2025-07-14,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,463.08,25023,482
MKT-005050,2025-07-15,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,494.13,36108,2263
MKT-005051,2025-07-15,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,1033.97,21262,774
MKT-005052,2025-07-15,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,777.67,47504,1070
MKT-005053,2025-07-15,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,57.42,3157,169
MKT-005054,2025-07-15,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,183.91,2269,105
MKT-005055,2025-07-15,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,130.07,10944,226
MKT-005056,2025-07-15,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,223.43,29066,1647
MKT-005057,2025-07-15,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,564.16,13239,297
MKT-005058,2025-07-15,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,539.48,64605,947
MKT-005059,2025-07-16,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,291.61,23019,1009
MKT-005060,2025-07-16,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,771.32,13616,500
MKT-005061,2025-07-16,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,645.13,29023,731
MKT-005062,2025-07-16,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,63.93,9703,680
MKT-005063,2025-07-16,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,135.53,2362,106
MKT-005064,2025-07-16,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,90.90,6429,138
MKT-005065,2025-07-16,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,196.84,12993,829
MKT-005066,2025-07-16,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,491.94,6158,266
MKT-005067,2025-07-16,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,426.05,31214,537
MKT-005068,2025-07-17,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,346.46,40822,2655
MKT-005069,2025-07-17,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,905.32,14419,447
MKT-005070,2025-07-17,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,595.28,19721,502
MKT-005071,2025-07-17,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,56.63,7301,436
MKT-005072,2025-07-17,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,118.02,2252,82
MKT-005073,2025-07-17,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,95.65,7461,181
MKT-005074,2025-07-17,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,167.66,12960,509
MKT-005075,2025-07-17,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,430.03,10553,331
MKT-005076,2025-07-17,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,387.69,18331,351
MKT-005077,2025-07-18,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,402.95,49253,2355
MKT-005078,2025-07-18,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,938.56,17539,741
MKT-005079,2025-07-18,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,647.36,30235,605
MKT-005080,2025-07-18,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,57.34,2780,173
MKT-005081,2025-07-18,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,181.08,2819,84
MKT-005082,2025-07-18,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,97.04,5774,91
MKT-005083,2025-07-18,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,155.18,6175,401
MKT-005084,2025-07-18,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,432.49,6599,215
MKT-005085,2025-07-18,Spain,Meta Ads,CAMP-ES-MTA-014,spain expansion es,480.34,40980,682
